# Time  u_x_TE  u_y_TE v_x_wake v_y_wake
1.1249000000e+02 1.2636376230e-05 3.2340281869e-05 6.6727742958e-02 -1.4459124945e-03
1.1249750000e+02 1.2636502257e-05 3.2338200382e-05 6.6727781656e-02 -1.4459167745e-03
1.1250500000e+02 1.2636627966e-05 3.2336118349e-05 6.6727820370e-02 -1.4459207576e-03
1.1251250000e+02 1.2636753353e-05 3.2334035888e-05 6.6727859096e-02 -1.4459244429e-03
1.1252000000e+02 1.2636878413e-05 3.2331953120e-05 6.6727897834e-02 -1.4459278292e-03
1.1252750000e+02 1.2637003141e-05 3.2329870161e-05 6.6727936581e-02 -1.4459309157e-03
1.1253500000e+02 1.2637127533e-05 3.2327787131e-05 6.6727975336e-02 -1.4459337013e-03
1.1254250000e+02 1.2637251585e-05 3.2325704149e-05 6.6728014097e-02 -1.4459361851e-03
1.1255000000e+02 1.2637375292e-05 3.2323621332e-05 6.6728052862e-02 -1.4459383661e-03
1.1255750000e+02 1.2637498649e-05 3.2321538798e-05 6.6728091628e-02 -1.4459402433e-03
1.1256500000e+02 1.2637621652e-05 3.2319456667e-05 6.6728130395e-02 -1.4459418158e-03
1.1257250000e+02 1.2637744298e-05 3.2317375055e-05 6.6728169160e-02 -1.4459430828e-03
1.1258000000e+02 1.2637866580e-05 3.2315294080e-05 6.6728207921e-02 -1.4459440432e-03
1.1258750000e+02 1.2637988496e-05 3.2313213861e-05 6.6728246676e-02 -1.4459446963e-03
1.1259500000e+02 1.2638110040e-05 3.2311134514e-05 6.6728285423e-02 -1.4459450411e-03
1.1260250000e+02 1.2638231209e-05 3.2309056156e-05 6.6728324161e-02 -1.4459450767e-03
1.1261000000e+02 1.2638351998e-05 3.2306978906e-05 6.6728362887e-02 -1.4459448024e-03
1.1261750000e+02 1.2638472403e-05 3.2304902879e-05 6.6728401600e-02 -1.4459442173e-03
1.1262500000e+02 1.2638592419e-05 3.2302828193e-05 6.6728440297e-02 -1.4459433205e-03
1.1263250000e+02 1.2638712043e-05 3.2300754963e-05 6.6728478976e-02 -1.4459421114e-03
1.1264000000e+02 1.2638831271e-05 3.2298683306e-05 6.6728517636e-02 -1.4459405890e-03
1.1264750000e+02 1.2638950097e-05 3.2296613339e-05 6.6728556274e-02 -1.4459387527e-03
1.1265500000e+02 1.2639068519e-05 3.2294545175e-05 6.6728594889e-02 -1.4459366016e-03
1.1266250000e+02 1.2639186532e-05 3.2292478932e-05 6.6728633478e-02 -1.4459341351e-03
1.1267000000e+02 1.2639304132e-05 3.2290414724e-05 6.6728672039e-02 -1.4459313524e-03
1.1267750000e+02 1.2639421315e-05 3.2288352666e-05 6.6728710570e-02 -1.4459282527e-03
1.1268500000e+02 1.2639538077e-05 3.2286292872e-05 6.6728749070e-02 -1.4459248355e-03
1.1269250000e+02 1.2639654413e-05 3.2284235458e-05 6.6728787536e-02 -1.4459211000e-03
1.1270000000e+02 1.2639770321e-05 3.2282180536e-05 6.6728825966e-02 -1.4459170456e-03
1.1270750000e+02 1.2639885796e-05 3.2280128221e-05 6.6728864358e-02 -1.4459126716e-03
1.1271500000e+02 1.2640000834e-05 3.2278078625e-05 6.6728902710e-02 -1.4459079774e-03
1.1272250000e+02 1.2640115432e-05 3.2276031862e-05 6.6728941020e-02 -1.4459029625e-03
1.1273000000e+02 1.2640229585e-05 3.2273988045e-05 6.6728979286e-02 -1.4458976261e-03
1.1273750000e+02 1.2640343290e-05 3.2271947285e-05 6.6729017505e-02 -1.4458919677e-03
1.1274500000e+02 1.2640456543e-05 3.2269909694e-05 6.6729055676e-02 -1.4458859868e-03
1.1275250000e+02 1.2640569340e-05 3.2267875385e-05 6.6729093796e-02 -1.4458796828e-03
1.1276000000e+02 1.2640681677e-05 3.2265844467e-05 6.6729131863e-02 -1.4458730552e-03
1.1276750000e+02 1.2640793551e-05 3.2263817052e-05 6.6729169876e-02 -1.4458661035e-03
1.1277500000e+02 1.2640904959e-05 3.2261793250e-05 6.6729207832e-02 -1.4458588272e-03
1.1278250000e+02 1.2641015896e-05 3.2259773170e-05 6.6729245728e-02 -1.4458512259e-03
1.1279000000e+02 1.2641126358e-05 3.2257756923e-05 6.6729283564e-02 -1.4458432990e-03
1.1279750000e+02 1.2641236344e-05 3.2255744617e-05 6.6729321335e-02 -1.4458350461e-03
1.1280500000e+02 1.2641345847e-05 3.2253736361e-05 6.6729359042e-02 -1.4458264668e-03
1.1281250000e+02 1.2641454867e-05 3.2251732262e-05 6.6729396680e-02 -1.4458175608e-03
1.1282000000e+02 1.2641563398e-05 3.2249732429e-05 6.6729434249e-02 -1.4458083276e-03
1.1282750000e+02 1.2641671437e-05 3.2247736968e-05 6.6729471745e-02 -1.4457987668e-03
1.1283500000e+02 1.2641778981e-05 3.2245745986e-05 6.6729509167e-02 -1.4457888782e-03
1.1284250000e+02 1.2641886027e-05 3.2243759589e-05 6.6729546513e-02 -1.4457786614e-03
1.1285000000e+02 1.2641992571e-05 3.2241777882e-05 6.6729583780e-02 -1.4457681160e-03
1.1285750000e+02 1.2642098610e-05 3.2239800972e-05 6.6729620966e-02 -1.4457572419e-03
1.1286500000e+02 1.2642204140e-05 3.2237828961e-05 6.6729658069e-02 -1.4457460386e-03
1.1287250000e+02 1.2642309159e-05 3.2235861955e-05 6.6729695087e-02 -1.4457345061e-03
1.1288000000e+02 1.2642413663e-05 3.2233900057e-05 6.6729732017e-02 -1.4457226439e-03
1.1288750000e+02 1.2642517648e-05 3.2231943369e-05 6.6729768857e-02 -1.4457104520e-03
1.1289500000e+02 1.2642621113e-05 3.2229991994e-05 6.6729805605e-02 -1.4456979301e-03
1.1290250000e+02 1.2642724052e-05 3.2228046034e-05 6.6729842260e-02 -1.4456850781e-03
1.1291000000e+02 1.2642826465e-05 3.2226105590e-05 6.6729878817e-02 -1.4456718957e-03
1.1291750000e+02 1.2642928346e-05 3.2224170761e-05 6.6729915276e-02 -1.4456583829e-03
1.1292500000e+02 1.2643029694e-05 3.2222241650e-05 6.6729951634e-02 -1.4456445396e-03
1.1293250000e+02 1.2643130505e-05 3.2220318353e-05 6.6729987889e-02 -1.4456303656e-03
1.1294000000e+02 1.2643230777e-05 3.2218400971e-05 6.6730024039e-02 -1.4456158608e-03
1.1294750000e+02 1.2643330506e-05 3.2216489602e-05 6.6730060081e-02 -1.4456010253e-03
1.1295500000e+02 1.2643429689e-05 3.2214584342e-05 6.6730096013e-02 -1.4455858589e-03
1.1296250000e+02 1.2643528324e-05 3.2212685289e-05 6.6730131833e-02 -1.4455703617e-03
1.1297000000e+02 1.2643626408e-05 3.2210792539e-05 6.6730167538e-02 -1.4455545336e-03
1.1297750000e+02 1.2643723937e-05 3.2208906187e-05 6.6730203127e-02 -1.4455383748e-03
1.1298500000e+02 1.2643820910e-05 3.2207026327e-05 6.6730238596e-02 -1.4455218851e-03
1.1299250000e+02 1.2643917323e-05 3.2205153055e-05 6.6730273945e-02 -1.4455050648e-03
1.1300000000e+02 1.2644013174e-05 3.2203286463e-05 6.6730309170e-02 -1.4454879138e-03
1.1300750000e+02 1.2644108460e-05 3.2201426644e-05 6.6730344269e-02 -1.4454704323e-03
1.1301500000e+02 1.2644203179e-05 3.2199573691e-05 6.6730379240e-02 -1.4454526204e-03
1.1302250000e+02 1.2644297327e-05 3.2197727693e-05 6.6730414081e-02 -1.4454344782e-03
1.1303000000e+02 1.2644390903e-05 3.2195888742e-05 6.6730448789e-02 -1.4454160060e-03
1.1303750000e+02 1.2644483903e-05 3.2194056927e-05 6.6730483363e-02 -1.4453972039e-03
1.1304500000e+02 1.2644576326e-05 3.2192232339e-05 6.6730517799e-02 -1.4453780722e-03
1.1305250000e+02 1.2644668168e-05 3.2190415063e-05 6.6730552096e-02 -1.4453586110e-03
1.1306000000e+02 1.2644759427e-05 3.2188605189e-05 6.6730586251e-02 -1.4453388206e-03
1.1306750000e+02 1.2644850102e-05 3.2186802803e-05 6.6730620262e-02 -1.4453187012e-03
1.1307500000e+02 1.2644940189e-05 3.2185007991e-05 6.6730654128e-02 -1.4452982533e-03
1.1308250000e+02 1.2645029687e-05 3.2183220837e-05 6.6730687844e-02 -1.4452774771e-03
1.1309000000e+02 1.2645118592e-05 3.2181441427e-05 6.6730721410e-02 -1.4452563729e-03
1.1309750000e+02 1.2645206904e-05 3.2179669844e-05 6.6730754822e-02 -1.4452349411e-03
1.1310500000e+02 1.2645294618e-05 3.2177906171e-05 6.6730788080e-02 -1.4452131821e-03
1.1311250000e+02 1.2645381735e-05 3.2176150488e-05 6.6730821180e-02 -1.4451910963e-03
1.1312000000e+02 1.2645468251e-05 3.2174402878e-05 6.6730854119e-02 -1.4451686841e-03
1.1312750000e+02 1.2645554163e-05 3.2172663421e-05 6.6730886897e-02 -1.4451459459e-03
1.1313500000e+02 1.2645639471e-05 3.2170932196e-05 6.6730919510e-02 -1.4451228823e-03
1.1314250000e+02 1.2645724173e-05 3.2169209281e-05 6.6730951957e-02 -1.4450994937e-03
1.1315000000e+02 1.2645808265e-05 3.2167494755e-05 6.6730984234e-02 -1.4450757807e-03
1.1315750000e+02 1.2645891747e-05 3.2165788693e-05 6.6731016341e-02 -1.4450517437e-03
1.1316500000e+02 1.2645974616e-05 3.2164091172e-05 6.6731048274e-02 -1.4450273833e-03
1.1317250000e+02 1.2646056870e-05 3.2162402267e-05 6.6731080031e-02 -1.4450027002e-03
1.1318000000e+02 1.2646138509e-05 3.2160722052e-05 6.6731111610e-02 -1.4449776949e-03
1.1318750000e+02 1.2646219529e-05 3.2159050600e-05 6.6731143009e-02 -1.4449523680e-03
1.1319500000e+02 1.2646299929e-05 3.2157387983e-05 6.6731174225e-02 -1.4449267202e-03
1.1320250000e+02 1.2646379708e-05 3.2155734273e-05 6.6731205257e-02 -1.4449007521e-03
1.1321000000e+02 1.2646458864e-05 3.2154089541e-05 6.6731236101e-02 -1.4448744645e-03
1.1321750000e+02 1.2646537395e-05 3.2152453855e-05 6.6731266756e-02 -1.4448478580e-03
1.1322500000e+02 1.2646615300e-05 3.2150827285e-05 6.6731297220e-02 -1.4448209335e-03
1.1323250000e+02 1.2646692577e-05 3.2149209898e-05 6.6731327490e-02 -1.4447936915e-03
1.1324000000e+02 1.2646769225e-05 3.2147601760e-05 6.6731357565e-02 -1.4447661331e-03
1.1324750000e+02 1.2646845242e-05 3.2146002938e-05 6.6731387441e-02 -1.4447382588e-03
1.1325500000e+02 1.2646920627e-05 3.2144413497e-05 6.6731417116e-02 -1.4447100696e-03
1.1326250000e+02 1.2646995378e-05 3.2142833499e-05 6.6731446589e-02 -1.4446815663e-03
1.1327000000e+02 1.2647069495e-05 3.2141263009e-05 6.6731475858e-02 -1.4446527498e-03
1.1327750000e+02 1.2647142975e-05 3.2139702087e-05 6.6731504919e-02 -1.4446236210e-03
1.1328500000e+02 1.2647215818e-05 3.2138150795e-05 6.6731533771e-02 -1.4445941808e-03
1.1329250000e+02 1.2647288023e-05 3.2136609193e-05 6.6731562412e-02 -1.4445644300e-03
1.1330000000e+02 1.2647359588e-05 3.2135077339e-05 6.6731590839e-02 -1.4445343698e-03
1.1330750000e+02 1.2647430513e-05 3.2133555292e-05 6.6731619050e-02 -1.4445040010e-03
1.1331500000e+02 1.2647500795e-05 3.2132043108e-05 6.6731647044e-02 -1.4444733248e-03
1.1332250000e+02 1.2647570435e-05 3.2130540843e-05 6.6731674817e-02 -1.4444423420e-03
1.1333000000e+02 1.2647639431e-05 3.2129048552e-05 6.6731702368e-02 -1.4444110538e-03
1.1333750000e+02 1.2647707783e-05 3.2127566289e-05 6.6731729695e-02 -1.4443794612e-03
1.1334500000e+02 1.2647775489e-05 3.2126094106e-05 6.6731756795e-02 -1.4443475653e-03
1.1335250000e+02 1.2647842548e-05 3.2124632056e-05 6.6731783667e-02 -1.4443153672e-03
1.1336000000e+02 1.2647908961e-05 3.2123180188e-05 6.6731810308e-02 -1.4442828682e-03
1.1336750000e+02 1.2647974725e-05 3.2121738554e-05 6.6731836716e-02 -1.4442500693e-03
1.1337500000e+02 1.2648039841e-05 3.2120307200e-05 6.6731862889e-02 -1.4442169717e-03
1.1338250000e+02 1.2648104308e-05 3.2118886176e-05 6.6731888824e-02 -1.4441835767e-03
1.1339000000e+02 1.2648168125e-05 3.2117475527e-05 6.6731914521e-02 -1.4441498854e-03
1.1339750000e+02 1.2648231292e-05 3.2116075298e-05 6.6731939976e-02 -1.4441158991e-03
1.1340500000e+02 1.2648293808e-05 3.2114685535e-05 6.6731965188e-02 -1.4440816192e-03
1.1341250000e+02 1.2648355673e-05 3.2113306280e-05 6.6731990155e-02 -1.4440470468e-03
1.1342000000e+02 1.2648416886e-05 3.2111937576e-05 6.6732014874e-02 -1.4440121833e-03
1.1342750000e+02 1.2648477447e-05 3.2110579463e-05 6.6732039344e-02 -1.4439770301e-03
1.1343500000e+02 1.2648537356e-05 3.2109231982e-05 6.6732063562e-02 -1.4439415885e-03
1.1344250000e+02 1.2648596612e-05 3.2107895172e-05 6.6732087526e-02 -1.4439058599e-03
1.1345000000e+02 1.2648655215e-05 3.2106569070e-05 6.6732111235e-02 -1.4438698458e-03
1.1345750000e+02 1.2648713165e-05 3.2105253714e-05 6.6732134686e-02 -1.4438335474e-03
1.1346500000e+02 1.2648770462e-05 3.2103949139e-05 6.6732157878e-02 -1.4437969664e-03
1.1347250000e+02 1.2648827106e-05 3.2102655379e-05 6.6732180808e-02 -1.4437601041e-03
1.1348000000e+02 1.2648883097e-05 3.2101372469e-05 6.6732203475e-02 -1.4437229620e-03
1.1348750000e+02 1.2648938434e-05 3.2100100440e-05 6.6732225876e-02 -1.4436855418e-03
1.1349500000e+02 1.2648993119e-05 3.2098839323e-05 6.6732248010e-02 -1.4436478448e-03
1.1350250000e+02 1.2649047150e-05 3.2097589149e-05 6.6732269874e-02 -1.4436098728e-03
1.1351000000e+02 1.2649100529e-05 3.2096349947e-05 6.6732291467e-02 -1.4435716272e-03
1.1351750000e+02 1.2649153255e-05 3.2095121745e-05 6.6732312787e-02 -1.4435331096e-03
1.1352500000e+02 1.2649205328e-05 3.2093904569e-05 6.6732333832e-02 -1.4434943217e-03
1.1353250000e+02 1.2649256750e-05 3.2092698446e-05 6.6732354600e-02 -1.4434552652e-03
1.1354000000e+02 1.2649307520e-05 3.2091503399e-05 6.6732375089e-02 -1.4434159416e-03
1.1354750000e+02 1.2649357639e-05 3.2090319452e-05 6.6732395298e-02 -1.4433763528e-03
1.1355500000e+02 1.2649407107e-05 3.2089146627e-05 6.6732415224e-02 -1.4433365003e-03
1.1356250000e+02 1.2649455924e-05 3.2087984946e-05 6.6732434866e-02 -1.4432963860e-03
1.1357000000e+02 1.2649504092e-05 3.2086834429e-05 6.6732454222e-02 -1.4432560115e-03
1.1357750000e+02 1.2649551611e-05 3.2085695094e-05 6.6732473289e-02 -1.4432153787e-03
1.1358500000e+02 1.2649598482e-05 3.2084566959e-05 6.6732492067e-02 -1.4431744893e-03
1.1359250000e+02 1.2649644705e-05 3.2083450041e-05 6.6732510554e-02 -1.4431333452e-03
1.1360000000e+02 1.2649690281e-05 3.2082344355e-05 6.6732528747e-02 -1.4430919482e-03
1.1360750000e+02 1.2649735211e-05 3.2081249916e-05 6.6732546646e-02 -1.4430503001e-03
1.1361500000e+02 1.2649779496e-05 3.2080166737e-05 6.6732564247e-02 -1.4430084028e-03
1.1362250000e+02 1.2649823137e-05 3.2079094829e-05 6.6732581551e-02 -1.4429662583e-03
1.1363000000e+02 1.2649866134e-05 3.2078034205e-05 6.6732598554e-02 -1.4429238683e-03
1.1363750000e+02 1.2649908489e-05 3.2076984873e-05 6.6732615256e-02 -1.4428812350e-03
1.1364500000e+02 1.2649950202e-05 3.2075946843e-05 6.6732631654e-02 -1.4428383602e-03
1.1365250000e+02 1.2649991276e-05 3.2074920122e-05 6.6732647747e-02 -1.4427952458e-03
1.1366000000e+02 1.2650031710e-05 3.2073904716e-05 6.6732663534e-02 -1.4427518940e-03
1.1366750000e+02 1.2650071507e-05 3.2072900630e-05 6.6732679012e-02 -1.4427083066e-03
1.1367500000e+02 1.2650110667e-05 3.2071907869e-05 6.6732694180e-02 -1.4426644858e-03
1.1368250000e+02 1.2650149192e-05 3.2070926436e-05 6.6732709037e-02 -1.4426204336e-03
1.1369000000e+02 1.2650187083e-05 3.2069956333e-05 6.6732723581e-02 -1.4425761520e-03
1.1369750000e+02 1.2650224342e-05 3.2068997560e-05 6.6732737811e-02 -1.4425316432e-03
1.1370500000e+02 1.2650260970e-05 3.2068050117e-05 6.6732751725e-02 -1.4424869093e-03
1.1371250000e+02 1.2650296969e-05 3.2067114002e-05 6.6732765321e-02 -1.4424419524e-03
1.1372000000e+02 1.2650332339e-05 3.2066189213e-05 6.6732778598e-02 -1.4423967746e-03
1.1372750000e+02 1.2650367084e-05 3.2065275746e-05 6.6732791555e-02 -1.4423513781e-03
1.1373500000e+02 1.2650401203e-05 3.2064373596e-05 6.6732804190e-02 -1.4423057650e-03
1.1374250000e+02 1.2650434700e-05 3.2063482757e-05 6.6732816501e-02 -1.4422599377e-03
1.1375000000e+02 1.2650467576e-05 3.2062603222e-05 6.6732828488e-02 -1.4422138983e-03
1.1375750000e+02 1.2650499832e-05 3.2061734982e-05 6.6732840149e-02 -1.4421676491e-03
1.1376500000e+02 1.2650531471e-05 3.2060878029e-05 6.6732851482e-02 -1.4421211922e-03
1.1377250000e+02 1.2650562495e-05 3.2060032351e-05 6.6732862487e-02 -1.4420745301e-03
1.1378000000e+02 1.2650592904e-05 3.2059197938e-05 6.6732873161e-02 -1.4420276649e-03
1.1378750000e+02 1.2650622702e-05 3.2058374775e-05 6.6732883504e-02 -1.4419805990e-03
1.1379500000e+02 1.2650651891e-05 3.2057562851e-05 6.6732893514e-02 -1.4419333347e-03
1.1380250000e+02 1.2650680472e-05 3.2056762149e-05 6.6732903191e-02 -1.4418858743e-03
1.1381000000e+02 1.2650708448e-05 3.2055972653e-05 6.6732912532e-02 -1.4418382203e-03
1.1381750000e+02 1.2650735820e-05 3.2055194347e-05 6.6732921536e-02 -1.4417903749e-03
1.1382500000e+02 1.2650762592e-05 3.2054427212e-05 6.6732930204e-02 -1.4417423406e-03
1.1383250000e+02 1.2650788764e-05 3.2053671228e-05 6.6732938532e-02 -1.4416941198e-03
1.1384000000e+02 1.2650814341e-05 3.2052926377e-05 6.6732946520e-02 -1.4416457149e-03
1.1384750000e+02 1.2650839323e-05 3.2052192635e-05 6.6732954168e-02 -1.4415971284e-03
1.1385500000e+02 1.2650863714e-05 3.2051469980e-05 6.6732961473e-02 -1.4415483627e-03
1.1386250000e+02 1.2650887516e-05 3.2050758389e-05 6.6732968434e-02 -1.4414994203e-03
1.1387000000e+02 1.2650910731e-05 3.2050057838e-05 6.6732975052e-02 -1.4414503036e-03
1.1387750000e+02 1.2650933363e-05 3.2049368299e-05 6.6732981324e-02 -1.4414010153e-03
1.1388500000e+02 1.2650955412e-05 3.2048689747e-05 6.6732987249e-02 -1.4413515577e-03
1.1389250000e+02 1.2650976883e-05 3.2048022153e-05 6.6732992828e-02 -1.4413019335e-03
1.1390000000e+02 1.2650997778e-05 3.2047365489e-05 6.6732998057e-02 -1.4412521451e-03
1.1390750000e+02 1.2651018099e-05 3.2046719724e-05 6.6733002938e-02 -1.4412021952e-03
1.1391500000e+02 1.2651037850e-05 3.2046084828e-05 6.6733007468e-02 -1.4411520863e-03
1.1392250000e+02 1.2651057033e-05 3.2045460768e-05 6.6733011647e-02 -1.4411018210e-03
1.1393000000e+02 1.2651075651e-05 3.2044847511e-05 6.6733015473e-02 -1.4410514020e-03
1.1393750000e+02 1.2651093707e-05 3.2044245023e-05 6.6733018947e-02 -1.4410008318e-03
1.1394500000e+02 1.2651111203e-05 3.2043653269e-05 6.6733022067e-02 -1.4409501130e-03
1.1395250000e+02 1.2651128144e-05 3.2043072213e-05 6.6733024833e-02 -1.4408992484e-03
1.1396000000e+02 1.2651144531e-05 3.2042501817e-05 6.6733027243e-02 -1.4408482406e-03
1.1396750000e+02 1.2651160368e-05 3.2041942044e-05 6.6733029297e-02 -1.4407970922e-03
1.1397500000e+02 1.2651175658e-05 3.2041392853e-05 6.6733030994e-02 -1.4407458059e-03
1.1398250000e+02 1.2651190405e-05 3.2040854205e-05 6.6733032333e-02 -1.4406943845e-03
1.1399000000e+02 1.2651204610e-05 3.2040326059e-05 6.6733033314e-02 -1.4406428307e-03
1.1399750000e+02 1.2651218278e-05 3.2039808372e-05 6.6733033936e-02 -1.4405911471e-03
1.1400500000e+02 1.2651231412e-05 3.2039301102e-05 6.6733034198e-02 -1.4405393366e-03
1.1401250000e+02 1.2651244015e-05 3.2038804204e-05 6.6733034101e-02 -1.4404874018e-03
1.1402000000e+02 1.2651256090e-05 3.2038317632e-05 6.6733033642e-02 -1.4404353456e-03
1.1402750000e+02 1.2651267641e-05 3.2037841342e-05 6.6733032822e-02 -1.4403831706e-03
1.1403500000e+02 1.2651278671e-05 3.2037375285e-05 6.6733031640e-02 -1.4403308797e-03
1.1404250000e+02 1.2651289183e-05 3.2036919415e-05 6.6733030096e-02 -1.4402784757e-03
1.1405000000e+02 1.2651299182e-05 3.2036473682e-05 6.6733028188e-02 -1.4402259613e-03
1.1405750000e+02 1.2651308670e-05 3.2036038036e-05 6.6733025917e-02 -1.4401733395e-03
1.1406500000e+02 1.2651317651e-05 3.2035612426e-05 6.6733023283e-02 -1.4401206130e-03
1.1407250000e+02 1.2651326129e-05 3.2035196801e-05 6.6733020284e-02 -1.4400677846e-03
1.1408000000e+02 1.2651334107e-05 3.2034791109e-05 6.6733016920e-02 -1.4400148572e-03
1.1408750000e+02 1.2651341589e-05 3.2034395296e-05 6.6733013191e-02 -1.4399618337e-03
1.1409500000e+02 1.2651348578e-05 3.2034009307e-05 6.6733009097e-02 -1.4399087169e-03
1.1410250000e+02 1.2651355079e-05 3.2033633087e-05 6.6733004638e-02 -1.4398555097e-03
1.1411000000e+02 1.2651361094e-05 3.2033266581e-05 6.6732999812e-02 -1.4398022150e-03
1.1411750000e+02 1.2651366628e-05 3.2032909730e-05 6.6732994620e-02 -1.4397488357e-03
1.1412500000e+02 1.2651371685e-05 3.2032562478e-05 6.6732989062e-02 -1.4396953746e-03
1.1413250000e+02 1.2651376268e-05 3.2032224766e-05 6.6732983137e-02 -1.4396418348e-03
1.1414000000e+02 1.2651380381e-05 3.2031896533e-05 6.6732976845e-02 -1.4395882190e-03
1.1414750000e+02 1.2651384028e-05 3.2031577720e-05 6.6732970187e-02 -1.4395345303e-03
1.1415500000e+02 1.2651387213e-05 3.2031268265e-05 6.6732963161e-02 -1.4394807715e-03
1.1416250000e+02 1.2651389940e-05 3.2030968107e-05 6.6732955768e-02 -1.4394269457e-03
1.1417000000e+02 1.2651392212e-05 3.2030677182e-05 6.6732948007e-02 -1.4393730557e-03
1.1417750000e+02 1.2651394035e-05 3.2030395427e-05 6.6732939880e-02 -1.4393191045e-03
1.1418500000e+02 1.2651395411e-05 3.2030122777e-05 6.6732931385e-02 -1.4392650952e-03
1.1419250000e+02 1.2651396345e-05 3.2029859167e-05 6.6732922523e-02 -1.4392110305e-03
1.1420000000e+02 1.2651396841e-05 3.2029604532e-05 6.6732913293e-02 -1.4391569136e-03
1.1420750000e+02 1.2651396902e-05 3.2029358803e-05 6.6732903696e-02 -1.4391027475e-03
1.1421500000e+02 1.2651396534e-05 3.2029121914e-05 6.6732893733e-02 -1.4390485350e-03
1.1422250000e+02 1.2651395740e-05 3.2028893796e-05 6.6732883402e-02 -1.4389942792e-03
1.1423000000e+02 1.2651394524e-05 3.2028674380e-05 6.6732872704e-02 -1.4389399832e-03
1.1423750000e+02 1.2651392890e-05 3.2028463597e-05 6.6732861640e-02 -1.4388856498e-03
1.1424500000e+02 1.2651390844e-05 3.2028261375e-05 6.6732850209e-02 -1.4388312822e-03
1.1425250000e+02 1.2651388387e-05 3.2028067644e-05 6.6732838412e-02 -1.4387768833e-03
1.1426000000e+02 1.2651385526e-05 3.2027882332e-05 6.6732826249e-02 -1.4387224562e-03
1.1426750000e+02 1.2651382264e-05 3.2027705365e-05 6.6732813720e-02 -1.4386680039e-03
1.1427500000e+02 1.2651378606e-05 3.2027536671e-05 6.6732800826e-02 -1.4386135293e-03
1.1428250000e+02 1.2651374555e-05 3.2027376175e-05 6.6732787566e-02 -1.4385590357e-03
1.1429000000e+02 1.2651370117e-05 3.2027223804e-05 6.6732773942e-02 -1.4385045259e-03
1.1429750000e+02 1.2651365294e-05 3.2027079480e-05 6.6732759954e-02 -1.4384500030e-03
1.1430500000e+02 1.2651360093e-05 3.2026943129e-05 6.6732745602e-02 -1.4383954701e-03
1.1431250000e+02 1.2651354516e-05 3.2026814674e-05 6.6732730887e-02 -1.4383409303e-03
1.1432000000e+02 1.2651348569e-05 3.2026694037e-05 6.6732715808e-02 -1.4382863865e-03
1.1432750000e+02 1.2651342255e-05 3.2026581140e-05 6.6732700367e-02 -1.4382318419e-03
1.1433500000e+02 1.2651335579e-05 3.2026475906e-05 6.6732684565e-02 -1.4381772994e-03
1.1434250000e+02 1.2651328546e-05 3.2026378254e-05 6.6732668401e-02 -1.4381227621e-03
1.1435000000e+02 1.2651321159e-05 3.2026288105e-05 6.6732651876e-02 -1.4380682332e-03
1.1435750000e+02 1.2651313424e-05 3.2026205379e-05 6.6732634991e-02 -1.4380137156e-03
1.1436500000e+02 1.2651305344e-05 3.2026129994e-05 6.6732617747e-02 -1.4379592125e-03
1.1437250000e+02 1.2651296924e-05 3.2026061870e-05 6.6732600144e-02 -1.4379047268e-03
1.1438000000e+02 1.2651288169e-05 3.2026000924e-05 6.6732582182e-02 -1.4378502616e-03
1.1438750000e+02 1.2651279082e-05 3.2025947073e-05 6.6732563864e-02 -1.4377958201e-03
1.1439500000e+02 1.2651269669e-05 3.2025900235e-05 6.6732545189e-02 -1.4377414053e-03
1.1440250000e+02 1.2651259934e-05 3.2025860326e-05 6.6732526157e-02 -1.4376870202e-03
1.1441000000e+02 1.2651249880e-05 3.2025827262e-05 6.6732506771e-02 -1.4376326679e-03
1.1441750000e+02 1.2651239514e-05 3.2025800958e-05 6.6732487031e-02 -1.4375783515e-03
1.1442500000e+02 1.2651228838e-05 3.2025781329e-05 6.6732466938e-02 -1.4375240740e-03
1.1443250000e+02 1.2651217858e-05 3.2025768289e-05 6.6732446492e-02 -1.4374698385e-03
1.1444000000e+02 1.2651206577e-05 3.2025761752e-05 6.6732425694e-02 -1.4374156481e-03
1.1444750000e+02 1.2651195002e-05 3.2025761632e-05 6.6732404546e-02 -1.4373615058e-03
1.1445500000e+02 1.2651183135e-05 3.2025767841e-05 6.6732383049e-02 -1.4373074147e-03
1.1446250000e+02 1.2651170981e-05 3.2025780293e-05 6.6732361202e-02 -1.4372533778e-03
1.1447000000e+02 1.2651158546e-05 3.2025798898e-05 6.6732339009e-02 -1.4371993982e-03
1.1447750000e+02 1.2651145833e-05 3.2025823570e-05 6.6732316468e-02 -1.4371454790e-03
1.1448500000e+02 1.2651132846e-05 3.2025854219e-05 6.6732293583e-02 -1.4370916231e-03
1.1449250000e+02 1.2651119591e-05 3.2025890755e-05 6.6732270353e-02 -1.4370378338e-03
1.1450000000e+02 1.2651106071e-05 3.2025933090e-05 6.6732246780e-02 -1.4369841139e-03
1.1450750000e+02 1.2651092292e-05 3.2025981134e-05 6.6732222865e-02 -1.4369304665e-03
1.1451500000e+02 1.2651078257e-05 3.2026034796e-05 6.6732198609e-02 -1.4368768947e-03
1.1452250000e+02 1.2651063971e-05 3.2026093985e-05 6.6732174014e-02 -1.4368234015e-03
1.1453000000e+02 1.2651049439e-05 3.2026158611e-05 6.6732149081e-02 -1.4367699899e-03
