# Time  F_D  F_L p_front p_back
1.0482500000e+02 9.2658102338e-05 -1.5787276551e-04 7.2705623728e-04 -2.1426466459e-04
1.0483250000e+02 9.2657989516e-05 -1.5787259571e-04 7.2706155754e-04 -2.1425821835e-04
1.0484000000e+02 9.2657875727e-05 -1.5787242718e-04 7.2706699447e-04 -2.1425164313e-04
1.0484750000e+02 9.2657760971e-05 -1.5787225993e-04 7.2707254998e-04 -2.1424493744e-04
1.0485500000e+02 9.2657645249e-05 -1.5787209394e-04 7.2707822133e-04 -2.1423810360e-04
1.0486250000e+02 9.2657528563e-05 -1.5787192923e-04 7.2708401051e-04 -2.1423114006e-04
1.0487000000e+02 9.2657410913e-05 -1.5787176578e-04 7.2708991472e-04 -2.1422404919e-04
1.0487750000e+02 9.2657292303e-05 -1.5787160360e-04 7.2709593605e-04 -2.1421682937e-04
1.0488500000e+02 9.2657172730e-05 -1.5787144267e-04 7.2710207166e-04 -2.1420948299e-04
1.0489250000e+02 9.2657052199e-05 -1.5787128301e-04 7.2710832366e-04 -2.1420200840e-04
1.0490000000e+02 9.2656930709e-05 -1.5787112460e-04 7.2711468920e-04 -2.1419440804e-04
1.0490750000e+02 9.2656808263e-05 -1.5787096745e-04 7.2712117049e-04 -2.1418668016e-04
1.0491500000e+02 9.2656684861e-05 -1.5787081154e-04 7.2712776457e-04 -2.1417882727e-04
1.0492250000e+02 9.2656560505e-05 -1.5787065686e-04 7.2713447373e-04 -2.1417084759e-04
1.0493000000e+02 9.2656435196e-05 -1.5787050344e-04 7.2714129505e-04 -2.1416274357e-04
1.0493750000e+02 9.2656308937e-05 -1.5787035122e-04 7.2714823069e-04 -2.1415451355e-04
1.0494500000e+02 9.2656181728e-05 -1.5787020025e-04 7.2715527795e-04 -2.1414615981e-04
1.0495250000e+02 9.2656053572e-05 -1.5787005048e-04 7.2716243873e-04 -2.1413768091e-04
1.0496000000e+02 9.2655924468e-05 -1.5786990194e-04 7.2716971064e-04 -2.1412907884e-04
1.0496750000e+02 9.2655794421e-05 -1.5786975458e-04 7.2717709525e-04 -2.1412035248e-04
1.0497500000e+02 9.2655663431e-05 -1.5786960843e-04 7.2718459052e-04 -2.1411150352e-04
1.0498250000e+02 9.2655531501e-05 -1.5786946346e-04 7.2719219766e-04 -2.1410253114e-04
1.0499000000e+02 9.2655398631e-05 -1.5786931968e-04 7.2719991497e-04 -2.1409343673e-04
1.0499750000e+02 9.2655264825e-05 -1.5786917707e-04 7.2720774336e-04 -2.1408421976e-04
1.0500500000e+02 9.2655130084e-05 -1.5786903563e-04 7.2721568137e-04 -2.1407488139e-04
1.0501250000e+02 9.2654994411e-05 -1.5786889533e-04 7.2722372971e-04 -2.1406542129e-04
1.0502000000e+02 9.2654857807e-05 -1.5786875620e-04 7.2723188712e-04 -2.1405584046e-04
1.0502750000e+02 9.2654720276e-05 -1.5786861819e-04 7.2724015405e-04 -2.1404613877e-04
1.0503500000e+02 9.2654581817e-05 -1.5786848133e-04 7.2724852948e-04 -2.1403631702e-04
1.0504250000e+02 9.2654442438e-05 -1.5786834556e-04 7.2725701358e-04 -2.1402637535e-04
1.0505000000e+02 9.2654302136e-05 -1.5786821093e-04 7.2726560567e-04 -2.1401631425e-04
1.0505750000e+02 9.2654160918e-05 -1.5786807738e-04 7.2727430550e-04 -2.1400613425e-04
1.0506500000e+02 9.2654018783e-05 -1.5786794495e-04 7.2728311280e-04 -2.1399583547e-04
1.0507250000e+02 9.2653875738e-05 -1.5786781357e-04 7.2729202684e-04 -2.1398541888e-04
1.0508000000e+02 9.2653731781e-05 -1.5786768329e-04 7.2730104779e-04 -2.1397488423e-04
1.0508750000e+02 9.2653586921e-05 -1.5786755406e-04 7.2731017453e-04 -2.1396423281e-04
1.0509500000e+02 9.2653441155e-05 -1.5786742589e-04 7.2731940748e-04 -2.1395346417e-04
1.0510250000e+02 9.2653294491e-05 -1.5786729876e-04 7.2732874526e-04 -2.1394257984e-04
1.0511000000e+02 9.2653146929e-05 -1.5786717268e-04 7.2733818851e-04 -2.1393157917e-04
1.0511750000e+02 9.2652998476e-05 -1.5786704760e-04 7.2734773559e-04 -2.1392046396e-04
1.0512500000e+02 9.2652849132e-05 -1.5786692356e-04 7.2735738729e-04 -2.1390923341e-04
1.0513250000e+02 9.2652698904e-05 -1.5786680051e-04 7.2736714182e-04 -2.1389788945e-04
1.0514000000e+02 9.2652547792e-05 -1.5786667847e-04 7.2737700005e-04 -2.1388643123e-04
1.0514750000e+02 9.2652395805e-05 -1.5786655740e-04 7.2738696003e-04 -2.1387486085e-04
1.0515500000e+02 9.2652242942e-05 -1.5786643734e-04 7.2739702270e-04 -2.1386317738e-04
1.0516250000e+02 9.2652089212e-05 -1.5786631821e-04 7.2740718606e-04 -2.1385138298e-04
1.0517000000e+02 9.2651934613e-05 -1.5786620008e-04 7.2741745094e-04 -2.1383947680e-04
1.0517750000e+02 9.2651779158e-05 -1.5786608286e-04 7.2742781538e-04 -2.1382746102e-04
1.0518500000e+02 9.2651622842e-05 -1.5786596663e-04 7.2743828012e-04 -2.1381533486e-04
1.0519250000e+02 9.2651465679e-05 -1.5786585129e-04 7.2744884324e-04 -2.1380310048e-04
1.0520000000e+02 9.2651307666e-05 -1.5786573692e-04 7.2745950536e-04 -2.1379075720e-04
1.0520750000e+02 9.2651148815e-05 -1.5786562343e-04 7.2747026449e-04 -2.1377830726e-04
1.0521500000e+02 9.2650989124e-05 -1.5786551088e-04 7.2748112129e-04 -2.1376574995e-04
1.0522250000e+02 9.2650828606e-05 -1.5786539920e-04 7.2749207367e-04 -2.1375308762e-04
1.0523000000e+02 9.2650667258e-05 -1.5786528845e-04 7.2750312230e-04 -2.1374031954e-04
1.0523750000e+02 9.2650505093e-05 -1.5786517856e-04 7.2751426493e-04 -2.1372744823e-04
1.0524500000e+02 9.2650342112e-05 -1.5786506958e-04 7.2752550232e-04 -2.1371447290e-04
1.0525250000e+02 9.2650178324e-05 -1.5786496145e-04 7.2753683205e-04 -2.1370139620e-04
1.0526000000e+02 9.2650013731e-05 -1.5786485421e-04 7.2754825490e-04 -2.1368821736e-04
1.0526750000e+02 9.2649848344e-05 -1.5786474780e-04 7.2755976838e-04 -2.1367493909e-04
1.0527500000e+02 9.2649682164e-05 -1.5786464228e-04 7.2757137319e-04 -2.1366156070e-04
1.0528250000e+02 9.2649515202e-05 -1.5786453758e-04 7.2758306684e-04 -2.1364808492e-04
1.0529000000e+02 9.2649347461e-05 -1.5786443377e-04 7.2759484990e-04 -2.1363451118e-04
1.0529750000e+02 9.2649178952e-05 -1.5786433075e-04 7.2760671990e-04 -2.1362084220e-04
1.0530500000e+02 9.2649009676e-05 -1.5786422861e-04 7.2761867731e-04 -2.1360707752e-04
1.0531250000e+02 9.2648839646e-05 -1.5786412726e-04 7.2763071957e-04 -2.1359321994e-04
1.0532000000e+02 9.2648668864e-05 -1.5786402678e-04 7.2764284720e-04 -2.1357926897e-04
1.0532750000e+02 9.2648497341e-05 -1.5786392709e-04 7.2765505745e-04 -2.1356522760e-04
1.0533500000e+02 9.2648325082e-05 -1.5786382826e-04 7.2766735089e-04 -2.1355109530e-04
1.0534250000e+02 9.2648152097e-05 -1.5786373021e-04 7.2767972461e-04 -2.1353687519e-04
1.0535000000e+02 9.2647978390e-05 -1.5786363301e-04 7.2769217923e-04 -2.1352256675e-04
1.0535750000e+02 9.2647803973e-05 -1.5786353659e-04 7.2770471167e-04 -2.1350817324e-04
1.0536500000e+02 9.2647628851e-05 -1.5786344102e-04 7.2771732258e-04 -2.1349369412e-04
1.0537250000e+02 9.2647453034e-05 -1.5786334623e-04 7.2773000875e-04 -2.1347913277e-04
1.0538000000e+02 9.2647276527e-05 -1.5786325228e-04 7.2774277078e-04 -2.1346448872e-04
1.0538750000e+02 9.2647099343e-05 -1.5786315911e-04 7.2775560546e-04 -2.1344976537e-04
1.0539500000e+02 9.2646921487e-05 -1.5786306677e-04 7.2776851325e-04 -2.1343496237e-04
1.0540250000e+02 9.2646742970e-05 -1.5786297523e-04 7.2778149093e-04 -2.1342008313e-04
1.0541000000e+02 9.2646563799e-05 -1.5786288451e-04 7.2779453884e-04 -2.1340512744e-04
1.0541750000e+02 9.2646383984e-05 -1.5786279459e-04 7.2780765378e-04 -2.1339009869e-04
1.0542500000e+02 9.2646203534e-05 -1.5786270550e-04 7.2782083594e-04 -2.1337499683e-04
1.0543250000e+02 9.2646022457e-05 -1.5786261720e-04 7.2783408216e-04 -2.1335982520e-04
1.0544000000e+02 9.2645840764e-05 -1.5786252975e-04 7.2784739246e-04 -2.1334458393e-04
1.0544750000e+02 9.2645658463e-05 -1.5786244308e-04 7.2786076371e-04 -2.1332927633e-04
1.0545500000e+02 9.2645475565e-05 -1.5786235727e-04 7.2787419576e-04 -2.1331390270e-04
1.0546250000e+02 9.2645292078e-05 -1.5786227224e-04 7.2788768558e-04 -2.1329846627e-04
1.0547000000e+02 9.2645108013e-05 -1.5786218808e-04 7.2790123281e-04 -2.1328296754e-04
1.0547750000e+02 9.2644923380e-05 -1.5786210472e-04 7.2791483446e-04 -2.1326740972e-04
1.0548500000e+02 9.2644738188e-05 -1.5786202223e-04 7.2792849003e-04 -2.1325179342e-04
1.0549250000e+02 9.2644552449e-05 -1.5786194054e-04 7.2794219655e-04 -2.1323612185e-04
1.0550000000e+02 9.2644366169e-05 -1.5786185974e-04 7.2795595342e-04 -2.1322039575e-04
1.0550750000e+02 9.2644179365e-05 -1.5786177975e-04 7.2796975765e-04 -2.1320461832e-04
1.0551500000e+02 9.2643992041e-05 -1.5786170065e-04 7.2798360850e-04 -2.1318879044e-04
1.0552250000e+02 9.2643804212e-05 -1.5786162237e-04 7.2799750308e-04 -2.1317291523e-04
1.0553000000e+02 9.2643615885e-05 -1.5786154501e-04 7.2801144038e-04 -2.1315699384e-04
1.0553750000e+02 9.2643427075e-05 -1.5786146847e-04 7.2802541771e-04 -2.1314102919e-04
1.0554500000e+02 9.2643237788e-05 -1.5786139286e-04 7.2803943379e-04 -2.1312502271e-04
1.0555250000e+02 9.2643048040e-05 -1.5786131809e-04 7.2805348603e-04 -2.1310897720e-04
1.0556000000e+02 9.2642857837e-05 -1.5786124426e-04 7.2806757300e-04 -2.1309289425e-04
1.0556750000e+02 9.2642667194e-05 -1.5786117129e-04 7.2808169213e-04 -2.1307677666e-04
1.0557500000e+02 9.2642476119e-05 -1.5786109927e-04 7.2809584193e-04 -2.1306062609e-04
1.0558250000e+02 9.2642284627e-05 -1.5786102812e-04 7.2811001978e-04 -2.1304444534e-04
1.0559000000e+02 9.2642092725e-05 -1.5786095794e-04 7.2812422413e-04 -2.1302823617e-04
1.0559750000e+02 9.2641900427e-05 -1.5786088866e-04 7.2813845233e-04 -2.1301200141e-04
1.0560500000e+02 9.2641707744e-05 -1.5786082035e-04 7.2815270283e-04 -2.1299574283e-04
1.0561250000e+02 9.2641514686e-05 -1.5786075296e-04 7.2816697291e-04 -2.1297946331e-04
1.0562000000e+02 9.2641321267e-05 -1.5786068657e-04 7.2818126092e-04 -2.1296316471e-04
1.0562750000e+02 9.2641127497e-05 -1.5786062111e-04 7.2819556426e-04 -2.1294684984e-04
1.0563500000e+02 9.2640933388e-05 -1.5786055667e-04 7.2820988109e-04 -2.1293052071e-04
1.0564250000e+02 9.2640738950e-05 -1.5786049316e-04 7.2822420889e-04 -2.1291418006e-04
1.0565000000e+02 9.2640544198e-05 -1.5786043070e-04 7.2823854571e-04 -2.1289783003e-04
1.0565750000e+02 9.2640349140e-05 -1.5786036920e-04 7.2825288906e-04 -2.1288147330e-04
1.0566500000e+02 9.2640153791e-05 -1.5786030877e-04 7.2826723694e-04 -2.1286511207e-04
1.0567250000e+02 9.2639958161e-05 -1.5786024930e-04 7.2828158684e-04 -2.1284874904e-04
1.0568000000e+02 9.2639762262e-05 -1.5786019093e-04 7.2829593676e-04 -2.1283238645e-04
1.0568750000e+02 9.2639566105e-05 -1.5786013355e-04 7.2831028413e-04 -2.1281602701e-04
1.0569500000e+02 9.2639369705e-05 -1.5786007727e-04 7.2832462696e-04 -2.1279967296e-04
1.0570250000e+02 9.2639173069e-05 -1.5786002202e-04 7.2833896267e-04 -2.1278332701e-04
1.0571000000e+02 9.2638976213e-05 -1.5785996788e-04 7.2835328920e-04 -2.1276699151e-04
1.0571750000e+02 9.2638779145e-05 -1.5785991478e-04 7.2836760409e-04 -2.1275066903e-04
1.0572500000e+02 9.2638581881e-05 -1.5785986282e-04 7.2838190509e-04 -2.1273436210e-04
1.0573250000e+02 9.2638384429e-05 -1.5785981192e-04 7.2839618990e-04 -2.1271807313e-04
1.0574000000e+02 9.2638186805e-05 -1.5785976217e-04 7.2841045615e-04 -2.1270180476e-04
1.0574750000e+02 9.2637989016e-05 -1.5785971351e-04 7.2842470161e-04 -2.1268555936e-04
1.0575500000e+02 9.2637791077e-05 -1.5785966602e-04 7.2843892384e-04 -2.1266933963e-04
1.0576250000e+02 9.2637592997e-05 -1.5785961964e-04 7.2845312070e-04 -2.1265314783e-04
1.0577000000e+02 9.2637394792e-05 -1.5785957444e-04 7.2846728965e-04 -2.1263698678e-04
1.0577750000e+02 9.2637196469e-05 -1.5785953037e-04 7.2848142867e-04 -2.1262085860e-04
1.0578500000e+02 9.2636998043e-05 -1.5785948751e-04 7.2849553510e-04 -2.1260476624e-04
1.0579250000e+02 9.2636799522e-05 -1.5785944579e-04 7.2850960707e-04 -2.1258871167e-04
1.0580000000e+02 9.2636600924e-05 -1.5785940531e-04 7.2852364179e-04 -2.1257269797e-04
1.0580750000e+02 9.2636402252e-05 -1.5785936597e-04 7.2853763753e-04 -2.1255672696e-04
1.0581500000e+02 9.2636203525e-05 -1.5785932789e-04 7.2855159141e-04 -2.1254080180e-04
1.0582250000e+02 9.2636004748e-05 -1.5785929097e-04 7.2856550180e-04 -2.1252492422e-04
1.0583000000e+02 9.2635805938e-05 -1.5785925533e-04 7.2857936580e-04 -2.1250909742e-04
1.0583750000e+02 9.2635607102e-05 -1.5785922086e-04 7.2859318183e-04 -2.1249332306e-04
1.0584500000e+02 9.2635408255e-05 -1.5785918770e-04 7.2860694694e-04 -2.1247760435e-04
1.0585250000e+02 9.2635209403e-05 -1.5785915572e-04 7.2862065969e-04 -2.1246194286e-04
1.0586000000e+02 9.2635010563e-05 -1.5785912505e-04 7.2863431705e-04 -2.1244634186e-04
1.0586750000e+02 9.2634811741e-05 -1.5785909559e-04 7.2864791773e-04 -2.1243080277e-04
1.0587500000e+02 9.2634612952e-05 -1.5785906744e-04 7.2866145859e-04 -2.1241532896e-04
1.0588250000e+02 9.2634414201e-05 -1.5785904052e-04 7.2867493849e-04 -2.1239992169e-04
1.0589000000e+02 9.2634215507e-05 -1.5785901494e-04 7.2868835424e-04 -2.1238458441e-04
1.0589750000e+02 9.2634016873e-05 -1.5785899058e-04 7.2870170484e-04 -2.1236931821e-04
1.0590500000e+02 9.2633818316e-05 -1.5785896757e-04 7.2871498704e-04 -2.1235412660e-04
1.0591250000e+02 9.2633619839e-05 -1.5785894581e-04 7.2872819994e-04 -2.1233901056e-04
1.0592000000e+02 9.2633421460e-05 -1.5785892540e-04 7.2874134030e-04 -2.1232397361e-04
1.0592750000e+02 9.2633223183e-05 -1.5785890624e-04 7.2875440729e-04 -2.1230901665e-04
1.0593500000e+02 9.2633025024e-05 -1.5785888845e-04 7.2876739774e-04 -2.1229414311e-04
1.0594250000e+02 9.2632826987e-05 -1.5785887192e-04 7.2878031078e-04 -2.1227935393e-04
1.0595000000e+02 9.2632629089e-05 -1.5785885676e-04 7.2879314340e-04 -2.1226465241e-04
1.0595750000e+02 9.2632431331e-05 -1.5785884287e-04 7.2880589469e-04 -2.1225003949e-04
1.0596500000e+02 9.2632233732e-05 -1.5785883036e-04 7.2881856176e-04 -2.1223551835e-04
1.0597250000e+02 9.2632036294e-05 -1.5785881912e-04 7.2883114370e-04 -2.1222108993e-04
1.0598000000e+02 9.2631839033e-05 -1.5785880926e-04 7.2884363773e-04 -2.1220675731e-04
1.0598750000e+02 9.2631641951e-05 -1.5785880068e-04 7.2885604295e-04 -2.1219252140e-04
1.0599500000e+02 9.2631445067e-05 -1.5785879349e-04 7.2886835668e-04 -2.1217838520e-04
1.0600250000e+02 9.2631248380e-05 -1.5785878758e-04 7.2888057804e-04 -2.1216434957e-04
1.0601000000e+02 9.2631051907e-05 -1.5785878305e-04 7.2889270446e-04 -2.1215041740e-04
1.0601750000e+02 9.2630855651e-05 -1.5785877980e-04 7.2890473505e-04 -2.1213658956e-04
1.0602500000e+02 9.2630659627e-05 -1.5785877794e-04 7.2891666740e-04 -2.1212286880e-04
1.0603250000e+02 9.2630463836e-05 -1.5785877736e-04 7.2892850057e-04 -2.1210925599e-04
1.0604000000e+02 9.2630268295e-05 -1.5785877816e-04 7.2894023237e-04 -2.1209575370e-04
1.0604750000e+02 9.2630073004e-05 -1.5785878024e-04 7.2895186171e-04 -2.1208236290e-04
1.0605500000e+02 9.2629877981e-05 -1.5785878369e-04 7.2896338672e-04 -2.1206908589e-04
1.0606250000e+02 9.2629683223e-05 -1.5785878843e-04 7.2897480613e-04 -2.1205592376e-04
1.0607000000e+02 9.2629488750e-05 -1.5785879453e-04 7.2898611837e-04 -2.1204287856e-04
1.0607750000e+02 9.2629294557e-05 -1.5785880191e-04 7.2899732206e-04 -2.1202995146e-04
1.0608500000e+02 9.2629100667e-05 -1.5785881065e-04 7.2900841581e-04 -2.1201714432e-04
1.0609250000e+02 9.2628907071e-05 -1.5785882065e-04 7.2901939823e-04 -2.1200445832e-04
1.0610000000e+02 9.2628713793e-05 -1.5785883201e-04 7.2903026810e-04 -2.1199189516e-04
1.0610750000e+02 9.2628520825e-05 -1.5785884462e-04 7.2904102398e-04 -2.1197945603e-04
1.0611500000e+02 9.2628328189e-05 -1.5785885857e-04 7.2905166485e-04 -2.1196714247e-04
1.0612250000e+02 9.2628135878e-05 -1.5785887378e-04 7.2906218926e-04 -2.1195495566e-04
1.0613000000e+02 9.2627943912e-05 -1.5785889031e-04 7.2907259627e-04 -2.1194289703e-04
1.0613750000e+02 9.2627752287e-05 -1.5785890807e-04 7.2908288454e-04 -2.1193096768e-04
1.0614500000e+02 9.2627561021e-05 -1.5785892716e-04 7.2909305315e-04 -2.1191916902e-04
1.0615250000e+02 9.2627370108e-05 -1.5785894746e-04 7.2910310094e-04 -2.1190750194e-04
1.0616000000e+02 9.2627179567e-05 -1.5785896907e-04 7.2911302692e-04 -2.1189596791e-04
1.0616750000e+02 9.2626989394e-05 -1.5785899187e-04 7.2912283012e-04 -2.1188456766e-04
1.0617500000e+02 9.2626799605e-05 -1.5785901598e-04 7.2913250955e-04 -2.1187330263e-04
1.0618250000e+02 9.2626610195e-05 -1.5785904125e-04 7.2914206436e-04 -2.1186217343e-04
1.0619000000e+02 9.2626421183e-05 -1.5785906781e-04 7.2915149362e-04 -2.1185118145e-04
1.0619750000e+02 9.2626232562e-05 -1.5785909552e-04 7.2916079657e-04 -2.1184032720e-04
1.0620500000e+02 9.2626044351e-05 -1.5785912450e-04 7.2916997231e-04 -2.1182961202e-04
1.0621250000e+02 9.2625856542e-05 -1.5785915460e-04 7.2917902019e-04 -2.1181903632e-04
1.0622000000e+02 9.2625669154e-05 -1.5785918596e-04 7.2918793939e-04 -2.1180860136e-04
1.0622750000e+02 9.2625482179e-05 -1.5785921842e-04 7.2919672932e-04 -2.1179830749e-04
1.0623500000e+02 9.2625295638e-05 -1.5785925211e-04 7.2920538919e-04 -2.1178815590e-04
1.0624250000e+02 9.2625109520e-05 -1.5785928688e-04 7.2921391858e-04 -2.1177814681e-04
1.0625000000e+02 9.2624923845e-05 -1.5785932286e-04 7.2922231665e-04 -2.1176828144e-04
1.0625750000e+02 9.2624738604e-05 -1.5785935990e-04 7.2923058320e-04 -2.1175855980e-04
1.0626500000e+02 9.2624553817e-05 -1.5785939811e-04 7.2923871727e-04 -2.1174898318e-04
1.0627250000e+02 9.2624369473e-05 -1.5785943736e-04 7.2924671895e-04 -2.1173955135e-04
1.0628000000e+02 9.2624185593e-05 -1.5785947777e-04 7.2925458713e-04 -2.1173026571e-04
1.0628750000e+02 9.2624002165e-05 -1.5785951918e-04 7.2926232215e-04 -2.1172112580e-04
1.0629500000e+02 9.2623819210e-05 -1.5785956173e-04 7.2926992285e-04 -2.1171213305e-04
1.0630250000e+02 9.2623636718e-05 -1.5785960525e-04 7.2927738971e-04 -2.1170328689e-04
1.0631000000e+02 9.2623454707e-05 -1.5785964988e-04 7.2928472156e-04 -2.1169458870e-04
1.0631750000e+02 9.2623273166e-05 -1.5785969546e-04 7.2929191904e-04 -2.1168603779e-04
1.0632500000e+02 9.2623092116e-05 -1.5785974212e-04 7.2929898095e-04 -2.1167763555e-04
1.0633250000e+02 9.2622911545e-05 -1.5785978969e-04 7.2930590809e-04 -2.1166938116e-04
1.0634000000e+02 9.2622731471e-05 -1.5785983832e-04 7.2931269924e-04 -2.1166127596e-04
1.0634750000e+02 9.2622551886e-05 -1.5785988783e-04 7.2931935528e-04 -2.1165331908e-04
1.0635500000e+02 9.2622372805e-05 -1.5785993836e-04 7.2932587508e-04 -2.1164551179e-04
1.0636250000e+02 9.2622194220e-05 -1.5785998975e-04 7.2933225958e-04 -2.1163785315e-04
1.0637000000e+02 9.2622016149e-05 -1.5786004214e-04 7.2933850766e-04 -2.1163034439e-04
1.0637750000e+02 9.2621838579e-05 -1.5786009534e-04 7.2934462037e-04 -2.1162298447e-04
1.0638500000e+02 9.2621661531e-05 -1.5786014952e-04 7.2935059662e-04 -2.1161577459e-04
1.0639250000e+02 9.2621484991e-05 -1.5786020448e-04 7.2935643753e-04 -2.1160871364e-04
1.0640000000e+02 9.2621308979e-05 -1.5786026038e-04 7.2936214204e-04 -2.1160180278e-04
1.0640750000e+02 9.2621133484e-05 -1.5786031702e-04 7.2936771137e-04 -2.1159504081e-04
1.0641500000e+02 9.2620958522e-05 -1.5786037458e-04 7.2937314443e-04 -2.1158842889e-04
1.0642250000e+02 9.2620784084e-05 -1.5786043286e-04 7.2937844259e-04 -2.1158196571e-04
1.0643000000e+02 9.2620610185e-05 -1.5786049201e-04 7.2938360476e-04 -2.1157565239e-04
1.0643750000e+02 9.2620436816e-05 -1.5786055185e-04 7.2938863233e-04 -2.1156948762e-04
1.0644500000e+02 9.2620263993e-05 -1.5786061254e-04 7.2939352431e-04 -2.1156347238e-04
1.0645250000e+02 9.2620091706e-05 -1.5786067387e-04 7.2939828209e-04 -2.1155760539e-04
1.0646000000e+02 9.2619919971e-05 -1.5786073601e-04 7.2940290479e-04 -2.1155188754e-04
1.0646750000e+02 9.2619748778e-05 -1.5786079879e-04 7.2940739376e-04 -2.1154631756e-04
1.0647500000e+02 9.2619578142e-05 -1.5786086232e-04 7.2941174825e-04 -2.1154089618e-04
1.0648250000e+02 9.2619408054e-05 -1.5786092647e-04 7.2941596955e-04 -2.1153562222e-04
1.0649000000e+02 9.2619238528e-05 -1.5786099133e-04 7.2942005705e-04 -2.1153049628e-04
1.0649750000e+02 9.2619069557e-05 -1.5786105677e-04 7.2942401201e-04 -2.1152551718e-04
1.0650500000e+02 9.2618901152e-05 -1.5786112291e-04 7.2942783389e-04 -2.1152068545e-04
1.0651250000e+02 9.2618733307e-05 -1.5786118958e-04 7.2943152400e-04 -2.1151599990e-04
1.0652000000e+02 9.2618566035e-05 -1.5786125692e-04 7.2943508177e-04 -2.1151146102e-04
1.0652750000e+02 9.2618399326e-05 -1.5786132476e-04 7.2943850863e-04 -2.1150706754e-04
1.0653500000e+02 9.2618233197e-05 -1.5786139323e-04 7.2944180397e-04 -2.1150281999e-04
1.0654250000e+02 9.2618067635e-05 -1.5786146217e-04 7.2944496929e-04 -2.1149871702e-04
1.0655000000e+02 9.2617902658e-05 -1.5786153172e-04 7.2944800401e-04 -2.1149475911e-04
1.0655750000e+02 9.2617738253e-05 -1.5786160169e-04 7.2945090962e-04 -2.1149094494e-04
1.0656500000e+02 9.2617574438e-05 -1.5786167224e-04 7.2945368565e-04 -2.1148727489e-04
1.0657250000e+02 9.2617411200e-05 -1.5786174318e-04 7.2945633350e-04 -2.1148374770e-04
1.0658000000e+02 9.2617248557e-05 -1.5786181468e-04 7.2945885286e-04 -2.1148036360e-04
1.0658750000e+02 9.2617086495e-05 -1.5786188653e-04 7.2946124500e-04 -2.1147712145e-04
1.0659500000e+02 9.2616925032e-05 -1.5786195890e-04 7.2946350980e-04 -2.1147402130e-04
1.0660250000e+02 9.2616764155e-05 -1.5786203160e-04 7.2946564840e-04 -2.1147106214e-04
1.0661000000e+02 9.2616603882e-05 -1.5786210478e-04 7.2946766079e-04 -2.1146824388e-04
1.0661750000e+02 9.2616444200e-05 -1.5786217827e-04 7.2946954812e-04 -2.1146556555e-04
1.0662500000e+02 9.2616285125e-05 -1.5786225221e-04 7.2947131040e-04 -2.1146302700e-04
1.0663250000e+02 9.2616126647e-05 -1.5786232642e-04 7.2947294873e-04 -2.1146062731e-04
1.0664000000e+02 9.2615968780e-05 -1.5786240105e-04 7.2947446324e-04 -2.1145836622e-04
1.0664750000e+02 9.2615811513e-05 -1.5786247592e-04 7.2947585495e-04 -2.1145624288e-04
1.0665500000e+02 9.2615654863e-05 -1.5786255118e-04 7.2947712409e-04 -2.1145425693e-04
1.0666250000e+02 9.2615498817e-05 -1.5786262666e-04 7.2947827160e-04 -2.1145240760e-04
1.0667000000e+02 9.2615343392e-05 -1.5786270250e-04 7.2947929784e-04 -2.1145069442e-04
1.0667750000e+02 9.2615188576e-05 -1.5786277852e-04 7.2948020362e-04 -2.1144911672e-04
1.0668500000e+02 9.2615034384e-05 -1.5786285489e-04 7.2948098943e-04 -2.1144767389e-04
1.0669250000e+02 9.2614880806e-05 -1.5786293140e-04 7.2948165600e-04 -2.1144636537e-04
1.0670000000e+02 9.2614727856e-05 -1.5786300823e-04 7.2948220393e-04 -2.1144519043e-04
1.0670750000e+02 9.2614575524e-05 -1.5786308517e-04 7.2948263382e-04 -2.1144414861e-04
1.0671500000e+02 9.2614423825e-05 -1.5786316241e-04 7.2948294643e-04 -2.1144323906e-04
1.0672250000e+02 9.2614272748e-05 -1.5786323974e-04 7.2948314218e-04 -2.1144246148e-04
1.0673000000e+02 9.2614122308e-05 -1.5786331733e-04 7.2948322203e-04 -2.1144181479e-04
1.0673750000e+02 9.2613972494e-05 -1.5786339499e-04 7.2948318623e-04 -2.1144129891e-04
1.0674500000e+02 9.2613823321e-05 -1.5786347288e-04 7.2948303594e-04 -2.1144091255e-04
1.0675250000e+02 9.2613674778e-05 -1.5786355082e-04 7.2948277115e-04 -2.1144065585e-04
1.0676000000e+02 9.2613526881e-05 -1.5786362897e-04 7.2948239328e-04 -2.1144052730e-04
1.0676750000e+02 9.2613379619e-05 -1.5786370715e-04 7.2948190212e-04 -2.1144052721e-04
1.0677500000e+02 9.2613233005e-05 -1.5786378550e-04 7.2948129923e-04 -2.1144065395e-04
1.0678250000e+02 9.2613087031e-05 -1.5786386386e-04 7.2948058428e-04 -2.1144090793e-04
1.0679000000e+02 9.2612941710e-05 -1.5786394237e-04 7.2947975891e-04 -2.1144128744e-04
1.0679750000e+02 9.2612797032e-05 -1.5786402087e-04 7.2947882277e-04 -2.1144179294e-04
1.0680500000e+02 9.2612653011e-05 -1.5786409950e-04 7.2947777747e-04 -2.1144242270e-04
1.0681250000e+02 9.2612509638e-05 -1.5786417809e-04 7.2947662266e-04 -2.1144317722e-04
1.0682000000e+02 9.2612366926e-05 -1.5786425679e-04 7.2947535996e-04 -2.1144405474e-04
1.0682750000e+02 9.2612224866e-05 -1.5786433544e-04 7.2947398898e-04 -2.1144505580e-04
