# Time  u_x_TE  u_y_TE
1.5825000000e+01 4.3189251112e-10 5.5017614181e-06
1.5830000000e+01 1.9996103173e-09 5.4521644718e-06
1.5835000000e+01 4.5309273943e-09 5.4090051134e-06
1.5840000000e+01 7.2282353112e-09 5.3676961196e-06
1.5845000000e+01 9.4482385487e-09 5.3234987852e-06
1.5850000000e+01 1.0883933125e-08 5.2726375362e-06
1.5855000000e+01 1.1427221782e-08 5.2126510561e-06
1.5860000000e+01 1.0949109481e-08 5.1424752251e-06
1.5865000000e+01 9.3129981929e-09 5.0628163728e-06
1.5870000000e+01 6.6330687092e-09 4.9765873160e-06
1.5875000000e+01 3.4838902029e-09 4.8886782830e-06
1.5880000000e+01 7.8069428990e-10 4.8047436085e-06
1.5885000000e+01 -6.7005914901e-10 4.7294576363e-06
1.5890000000e+01 -6.1105078958e-10 4.6651839180e-06
1.5895000000e+01 6.3717034935e-10 4.6117586101e-06
1.5900000000e+01 2.5570728276e-09 4.5671434107e-06
1.5905000000e+01 4.7950574198e-09 4.5281231998e-06
1.5910000000e+01 7.1547461062e-09 4.4906926341e-06
1.5915000000e+01 9.3068734019e-09 4.4504636368e-06
1.5920000000e+01 1.0620788813e-08 4.4035155181e-06
1.5925000000e+01 1.0438098410e-08 4.3476637070e-06
1.5930000000e+01 8.6104360477e-09 4.2834834862e-06
1.5935000000e+01 5.7360263049e-09 4.2142702421e-06
1.5940000000e+01 2.7985375296e-09 4.1448807226e-06
1.5945000000e+01 5.4314913455e-10 4.0802582902e-06
1.5950000000e+01 -8.2400958843e-10 4.0244196744e-06
1.5955000000e+01 -1.3892621835e-09 3.9800414485e-06
1.5960000000e+01 -1.0929321025e-09 3.9482864699e-06
1.5965000000e+01 3.3153004644e-10 3.9284896101e-06
1.5970000000e+01 2.9159228674e-09 3.9178312960e-06
1.5975000000e+01 6.0432020422e-09 3.9116341051e-06
1.5980000000e+01 8.6243717155e-09 3.9046030060e-06
1.5985000000e+01 9.7749370789e-09 3.8924779942e-06
1.5990000000e+01 9.3573431839e-09 3.8732306482e-06
1.5995000000e+01 7.8860321352e-09 3.8473128922e-06
1.6000000000e+01 5.9341187516e-09 3.8170955711e-06
1.6005000000e+01 3.7110394034e-09 3.7861229041e-06
1.6010000000e+01 1.2599821756e-09 3.7586349126e-06
1.6015000000e+01 -1.0503475873e-09 3.7391154547e-06
1.6020000000e+01 -2.4218770479e-09 3.7314340703e-06
1.6025000000e+01 -2.1302303609e-09 3.7376768663e-06
1.6030000000e+01 -1.5705868723e-10 3.7572632153e-06
1.6035000000e+01 2.7111242424e-09 3.7869706251e-06
1.6040000000e+01 5.4551624837e-09 3.8219952235e-06
1.6045000000e+01 7.4934020285e-09 3.8574441315e-06
1.6050000000e+01 8.7852170082e-09 3.8894173986e-06
1.6055000000e+01 9.3810267570e-09 3.9154337230e-06
1.6060000000e+01 9.0516868376e-09 3.9345903158e-06
1.6065000000e+01 7.4657398315e-09 3.9477888237e-06
1.6070000000e+01 4.7220264098e-09 3.9579291583e-06
1.6075000000e+01 1.6165709436e-09 3.9696289511e-06
1.6080000000e+01 -7.4365230974e-10 3.9880957601e-06
1.6085000000e+01 -1.6546485459e-09 4.0174799845e-06
1.6090000000e+01 -1.1537656318e-09 4.0596330249e-06
1.6095000000e+01 2.8133037934e-10 4.1138697587e-06
1.6100000000e+01 2.2560331146e-09 4.1775558387e-06
1.6105000000e+01 4.6362197044e-09 4.2469213365e-06
1.6110000000e+01 7.2561988284e-09 4.3176398446e-06
1.6115000000e+01 9.5782276784e-09 4.3852502210e-06
1.6120000000e+01 1.0798091318e-08 4.4458885409e-06
1.6125000000e+01 1.0379191198e-08 4.4974353901e-06
1.6130000000e+01 8.4792323566e-09 4.5404379450e-06
1.6135000000e+01 5.8427036023e-09 4.5780657462e-06
1.6140000000e+01 3.2966065673e-09 4.6150203901e-06
1.6145000000e+01 1.3311869505e-09 4.6560040236e-06
1.6150000000e+01 9.7232821549e-11 4.7045772931e-06
1.6155000000e+01 -2.9606307244e-10 4.7627838280e-06
1.6160000000e+01 3.8294297133e-10 4.8311283090e-06
1.6165000000e+01 2.2822850620e-09 4.9083756534e-06
1.6170000000e+01 5.1344148440e-09 4.9913049368e-06
1.6175000000e+01 8.1935201216e-09 5.0750039596e-06
1.6180000000e+01 1.0555370028e-08 5.1540237005e-06
1.6185000000e+01 1.1619288471e-08 5.2240398285e-06
1.6190000000e+01 1.1322103766e-08 5.2831222988e-06
1.6195000000e+01 9.9854852053e-09 5.3319052678e-06
1.6200000000e+01 7.9961376211e-09 5.3728637187e-06
1.6205000000e+01 5.6559555832e-09 5.4094886582e-06
1.6210000000e+01 3.2813558286e-09 5.4457881710e-06
1.6215000000e+01 1.3497570615e-09 5.4858794513e-06
1.6220000000e+01 4.5726610248e-10 5.5332353556e-06
1.6225000000e+01 1.0323323987e-09 5.5895367652e-06
1.6230000000e+01 3.0148413496e-09 5.6537483026e-06
1.6235000000e+01 5.8152261124e-09 5.7222313424e-06
1.6240000000e+01 8.6218568427e-09 5.7899644527e-06
1.6245000000e+01 1.0795972492e-08 5.8520696557e-06
1.6250000000e+01 1.2054893877e-08 5.9048364719e-06
1.6255000000e+01 1.2356899867e-08 5.9460602149e-06
1.6260000000e+01 1.1673353037e-08 5.9750825526e-06
1.6265000000e+01 9.9546892962e-09 5.9929962824e-06
1.6270000000e+01 7.3637993399e-09 6.0028974215e-06
1.6275000000e+01 4.4868834986e-09 6.0095317395e-06
1.6280000000e+01 2.2050569080e-09 6.0180311108e-06
1.6285000000e+01 1.2505873757e-09 6.0322757927e-06
1.6290000000e+01 1.7997801646e-09 6.0537713513e-06
1.6295000000e+01 3.4594584948e-09 6.0815448873e-06
1.6300000000e+01 5.6516517086e-09 6.1128434830e-06
1.6305000000e+01 7.9935023591e-09 6.1439386935e-06
1.6310000000e+01 1.0287168141e-08 6.1706064055e-06
1.6315000000e+01 1.2218441488e-08 6.1885681118e-06
1.6320000000e+01 1.3214118532e-08 6.1943370999e-06
1.6325000000e+01 1.2721039391e-08 6.1863369667e-06
1.6330000000e+01 1.0695487512e-08 6.1656660849e-06
1.6335000000e+01 7.7971626446e-09 6.1359102161e-06
1.6340000000e+01 5.0123499340e-09 6.1019601208e-06
1.6345000000e+01 3.0372417901e-09 6.0685319772e-06
1.6350000000e+01 2.0188818717e-09 6.0391882520e-06
1.6355000000e+01 1.8331833222e-09 6.0159926376e-06
1.6360000000e+01 2.4936162900e-09 5.9993937422e-06
1.6365000000e+01 4.1794765404e-09 5.9880421487e-06
1.6370000000e+01 6.8304683745e-09 5.9786887077e-06
1.6375000000e+01 9.7940498985e-09 5.9666091676e-06
1.6380000000e+01 1.2029096280e-08 5.9468113912e-06
1.6385000000e+01 1.2765196906e-08 5.9156019833e-06
1.6390000000e+01 1.1975438615e-08 5.8716465241e-06
1.6395000000e+01 1.0217064163e-08 5.8160598374e-06
1.6400000000e+01 8.0673496778e-09 5.7517747596e-06
1.6405000000e+01 5.7645596043e-09 5.6827376429e-06
1.6410000000e+01 3.3974711733e-09 5.6133048849e-06
1.6415000000e+01 1.3421745175e-09 5.5477460250e-06
1.6420000000e+01 3.2426670214e-10 5.4894733047e-06
1.6425000000e+01 9.2514027978e-10 5.4400067756e-06
1.6430000000e+01 3.0334065769e-09 5.3982751692e-06
1.6435000000e+01 5.8322588579e-09 5.3608235737e-06
1.6440000000e+01 8.3550546083e-09 5.3229253347e-06
1.6445000000e+01 1.0069815514e-08 5.2800355072e-06
1.6450000000e+01 1.0948465513e-08 5.2288579204e-06
1.6455000000e+01 1.1055259238e-08 5.1677228973e-06
1.6460000000e+01 1.0224622852e-08 5.0966176483e-06
1.6465000000e+01 8.2476642245e-09 5.0172830068e-06
1.6470000000e+01 5.3365924016e-09 4.9332657408e-06
1.6475000000e+01 2.2927879103e-09 4.8494853037e-06
1.6480000000e+01 1.2138463788e-10 4.7710988519e-06
1.6485000000e+01 -5.8629729244e-10 4.7019856194e-06
1.6490000000e+01 7.2431503489e-11 4.6436269513e-06
1.6495000000e+01 1.6029975327e-09 4.5949947935e-06
1.6500000000e+01 3.5893719989e-09 4.5532729587e-06
1.6505000000e+01 5.8349871795e-09 4.5147301817e-06
1.6510000000e+01 8.1105662660e-09 4.4753400029e-06
1.6515000000e+01 9.9017859009e-09 4.4312630772e-06
1.6520000000e+01 1.0529073175e-08 4.3795349948e-06
1.6525000000e+01 9.5972283740e-09 4.3190399721e-06
1.6530000000e+01 7.3416937752e-09 4.2512530553e-06
1.6535000000e+01 4.5100074794e-09 4.1800490119e-06
1.6540000000e+01 1.8973712519e-09 4.1105093606e-06
1.6545000000e+01 -2.0262235687e-11 4.0474162956e-06
1.6550000000e+01 -1.0871446247e-09 3.9942060189e-06
1.6555000000e+01 -1.2347480624e-09 3.9526330322e-06
1.6560000000e+01 -3.4323329164e-10 3.9228188790e-06
1.6565000000e+01 1.6165641976e-09 3.9032121764e-06
1.6570000000e+01 4.3194420642e-09 3.8904863394e-06
1.6575000000e+01 7.0434753121e-09 3.8799404514e-06
1.6580000000e+01 8.9649452973e-09 3.8667022492e-06
1.6585000000e+01 9.5607429660e-09 3.8472762924e-06
1.6590000000e+01 8.8114592101e-09 3.8206124128e-06
1.6595000000e+01 7.0821903327e-09 3.7881527917e-06
1.6600000000e+01 4.8277068146e-09 3.7530365336e-06
1.6605000000e+01 2.4098148039e-09 3.7191895626e-06
1.6610000000e+01 1.5495596155e-10 3.6907731951e-06
1.6615000000e+01 -1.5111081772e-09 3.6717560818e-06
1.6620000000e+01 -2.0913712779e-09 3.6651724359e-06
1.6625000000e+01 -1.2598433133e-09 3.6721192469e-06
1.6630000000e+01 8.6211834238e-10 3.6910777219e-06
1.6635000000e+01 3.6590578565e-09 3.7181771001e-06
1.6640000000e+01 6.3085062182e-09 3.7484447429e-06
1.6645000000e+01 8.1881521352e-09 3.7773211951e-06
1.6650000000e+01 9.0641517397e-09 3.8016126286e-06
1.6655000000e+01 8.9634593217e-09 3.8197457611e-06
1.6660000000e+01 7.9418518701e-09 3.8317628866e-06
1.6665000000e+01 6.0298287132e-09 3.8394013472e-06
1.6670000000e+01 3.4330472721e-09 3.8461380190e-06
1.6675000000e+01 7.3721497900e-10 3.8567214862e-06
1.6680000000e+01 -1.2151066693e-09 3.8759319724e-06
1.6685000000e+01 -1.7693442015e-09 3.9070468824e-06
1.6690000000e+01 -8.4240720928e-10 3.9508867125e-06
1.6695000000e+01 1.1032231895e-09 4.0058652884e-06
1.6700000000e+01 3.4516619190e-09 4.0687419284e-06
1.6705000000e+01 5.8009627461e-09 4.1354705644e-06
1.6710000000e+01 7.9556398254e-09 4.2017832104e-06
1.6715000000e+01 9.6296902630e-09 4.2636702744e-06
1.6720000000e+01 1.0309174538e-08 4.3181420403e-06
1.6725000000e+01 9.5414140527e-09 4.3642027463e-06
1.6730000000e+01 7.3910304260e-09 4.4034146997e-06
1.6735000000e+01 4.5682239404e-09 4.4395334992e-06
1.6740000000e+01 2.0381640728e-09 4.4773074306e-06
1.6745000000e+01 4.4072871774e-10 4.5210549678e-06
1.6750000000e+01 -1.3490826943e-10 4.5737085732e-06
1.6755000000e+01 1.4374042604e-10 4.6365269790e-06
1.6760000000e+01 1.2448108358e-09 4.7090933571e-06
1.6765000000e+01 3.2697012545e-09 4.7892611682e-06
1.6770000000e+01 6.0706741664e-09 4.8732112648e-06
1.6775000000e+01 8.9713813037e-09 4.9560078824e-06
1.6780000000e+01 1.1000639091e-08 5.0327791970e-06
1.6785000000e+01 1.1504530939e-08 5.1001385901e-06
1.6790000000e+01 1.0553099755e-08 5.1571169207e-06
1.6795000000e+01 8.7440073043e-09 5.2051375494e-06
1.6800000000e+01 6.6543767586e-09 5.2472712620e-06
1.6805000000e+01 4.5382935862e-09 5.2873756893e-06
1.6810000000e+01 2.5249335779e-09 5.3294450421e-06
1.6815000000e+01 9.8637380169e-10 5.3770646521e-06
1.6820000000e+01 5.5659594212e-10 5.4327189632e-06
1.6825000000e+01 1.6781842036e-09 5.4969445911e-06
1.6830000000e+01 4.1307503347e-09 5.5677961824e-06
1.6835000000e+01 7.0769024706e-09 5.6411856465e-06
1.6840000000e+01 9.6066419440e-09 5.7120695012e-06
1.6845000000e+01 1.1244445251e-08 5.7758635555e-06
1.6850000000e+01 1.1975817402e-08 5.8294334254e-06
1.6855000000e+01 1.1881954259e-08 5.8714229870e-06
1.6860000000e+01 1.0872001287e-08 5.9021860388e-06
1.6865000000e+01 8.8515223934e-09 5.9237213422e-06
1.6870000000e+01 6.1166489056e-09 5.9395960392e-06
1.6875000000e+01 3.4588667050e-09 5.9544336191e-06
1.6880000000e+01 1.7795592669e-09 5.9727611323e-06
1.6885000000e+01 1.5543812924e-09 5.9976115451e-06
1.6890000000e+01 2.6324630077e-09 6.0295864255e-06
1.6895000000e+01 4.5061103702e-09 6.0668600421e-06
1.6900000000e+01 6.7291109195e-09 6.1059882396e-06
1.6905000000e+01 9.0507068955e-09 6.1428702563e-06
1.6910000000e+01 1.1204888500e-08 6.1733959892e-06
1.6915000000e+01 1.2713722075e-08 6.1939230201e-06
1.6920000000e+01 1.3018890978e-08 6.2019309114e-06
1.6925000000e+01 1.1858764304e-08 6.1968433324e-06
1.6930000000e+01 9.5318715033e-09 6.1805573028e-06
1.6935000000e+01 6.7769903427e-09 6.1571211130e-06
1.6940000000e+01 4.3607709995e-09 6.1314986279e-06
1.6945000000e+01 2.7412516069e-09 6.1080798599e-06
1.6950000000e+01 2.0565115917e-09 6.0897230899e-06
1.6955000000e+01 2.3241782124e-09 6.0775194220e-06
1.6960000000e+01 3.5620423326e-09 6.0709060308e-06
1.6965000000e+01 5.6915326808e-09 6.0677431974e-06
1.6970000000e+01 8.3474897070e-09 6.0643856689e-06
1.6975000000e+01 1.0846812504e-08 6.0561729023e-06
1.6980000000e+01 1.2440030313e-08 6.0386106790e-06
1.6985000000e+01 1.2677815936e-08 6.0088221200e-06
1.6990000000e+01 1.1596620418e-08 5.9664344099e-06
1.6995000000e+01 9.6066675181e-09 5.9134628652e-06
1.7000000000e+01 7.2170022608e-09 5.8534623538e-06
1.7005000000e+01 4.8348576621e-09 5.7905794783e-06
1.7010000000e+01 2.7801482278e-09 5.7289333088e-06
1.7015000000e+01 1.4145312090e-09 5.6721775726e-06
1.7020000000e+01 1.1432752000e-09 5.6228312081e-06
1.7025000000e+01 2.2021621407e-09 5.5814127931e-06
1.7030000000e+01 4.4059903674e-09 5.5459659922e-06
1.7035000000e+01 7.1157039410e-09 5.5124938977e-06
1.7040000000e+01 9.5148431162e-09 5.4762250437e-06
1.7045000000e+01 1.1008558183e-08 5.4330572288e-06
1.7050000000e+01 1.1420346724e-08 5.3804568627e-06
1.7055000000e+01 1.0853591834e-08 5.3176413706e-06
1.7060000000e+01 9.4361754717e-09 5.2454711382e-06
1.7065000000e+01 7.2614085246e-09 5.1664206314e-06
1.7070000000e+01 4.5757591638e-09 5.0844681445e-06
1.7075000000e+01 1.9592962667e-09 5.0045015684e-06
1.7080000000e+01 2.0239701497e-10 4.9311201544e-06
1.7085000000e+01 -1.2265404676e-10 4.8672530346e-06
1.7090000000e+01 9.7552698344e-10 4.8133504431e-06
1.7095000000e+01 2.9675868365e-09 4.7675599214e-06
1.7100000000e+01 5.2143960228e-09 4.7265647024e-06
1.7105000000e+01 7.3138709410e-09 4.6864652250e-06
1.7110000000e+01 9.0767514130e-09 4.6434076287e-06
1.7115000000e+01 1.0247060446e-08 4.5941033555e-06
1.7120000000e+01 1.0381149004e-08 4.5365048438e-06
1.7125000000e+01 9.1264302965e-09 4.4705881524e-06
1.7130000000e+01 6.6446089078e-09 4.3987420916e-06
1.7135000000e+01 3.6894795673e-09 4.3252789070e-06
1.7140000000e+01 1.1913192677e-09 4.2551875850e-06
1.7145000000e+01 -2.8067974257e-10 4.1927759877e-06
1.7150000000e+01 -6.9110892168e-10 4.1407929848e-06
1.7155000000e+01 -2.4586561912e-10 4.1001829212e-06
1.7160000000e+01 9.7370059766e-10 4.0701873617e-06
1.7165000000e+01 2.9975023213e-09 4.0484511985e-06
1.7170000000e+01 5.6071073216e-09 4.0312044685e-06
1.7175000000e+01 8.1150907282e-09 4.0138910748e-06
1.7180000000e+01 9.6318691551e-09 3.9923326939e-06
1.7185000000e+01 9.6277925243e-09 3.9640066432e-06
1.7190000000e+01 8.2603859580e-09 3.9288089491e-06
1.7195000000e+01 6.1551242460e-09 3.8889274848e-06
1.7200000000e+01 3.8906591419e-09 3.8480155579e-06
1.7205000000e+01 1.7335503183e-09 3.8102507734e-06
1.7210000000e+01 -1.6264105358e-10 3.7796577409e-06
1.7215000000e+01 -1.4389766444e-09 3.7595781413e-06
1.7220000000e+01 -1.5574079152e-09 3.7520409140e-06
1.7225000000e+01 -2.1389441891e-10 3.7570824564e-06
1.7230000000e+01 2.2817232976e-09 3.7724088951e-06
1.7235000000e+01 5.0913500722e-09 3.7938360893e-06
1.7240000000e+01 7.3620739850e-09 3.8165063220e-06
1.7245000000e+01 8.6755487656e-09 3.8362835546e-06
1.7250000000e+01 9.0410003828e-09 3.8506518353e-06
1.7255000000e+01 8.5623622019e-09 3.8589447671e-06
1.7260000000e+01 7.2237148206e-09 3.8621948548e-06
1.7265000000e+01 5.0395175725e-09 3.8629364359e-06
1.7270000000e+01 2.3691486367e-09 3.8649848806e-06
1.7275000000e+01 -2.7246236931e-11 3.8728684735e-06
1.7280000000e+01 -1.3503724578e-09 3.8907098419e-06
1.7285000000e+01 -1.2306634369e-09 3.9209298490e-06
1.7290000000e+01 1.2620865773e-10 3.9634804721e-06
1.7295000000e+01 2.2007508598e-09 4.0160025772e-06
1.7300000000e+01 4.5222912267e-09 4.0746976466e-06
1.7305000000e+01 6.7918627938e-09 4.1353312292e-06
1.7310000000e+01 8.7264719834e-09 4.1939246821e-06
1.7315000000e+01 9.9044322161e-09 4.2472075044e-06
1.7320000000e+01 9.8826497245e-09 4.2931870490e-06
1.7325000000e+01 8.5169529423e-09 4.3318432821e-06
1.7330000000e+01 6.1617771966e-09 4.3654689023e-06
1.7335000000e+01 3.5411416983e-09 4.3981961254e-06
1.7340000000e+01 1.3875385727e-09 4.4347478777e-06
1.7345000000e+01 1.3771316961e-10 4.4790099304e-06
1.7350000000e+01 -9.9796918372e-11 4.5331475324e-06
1.7355000000e+01 6.2850151380e-10 4.5974698822e-06
1.7360000000e+01 2.2473000180e-09 4.6706453163e-06
1.7365000000e+01 4.5925296585e-09 4.7498749230e-06
1.7370000000e+01 7.2701398162e-09 4.8310945460e-06
1.7375000000e+01 9.6416203207e-09 4.9095667096e-06
1.7380000000e+01 1.1036036375e-08 4.9810199379e-06
1.7385000000e+01 1.1073546286e-08 5.0429537120e-06
1.7390000000e+01 9.8479435208e-09 5.0953717837e-06
1.7395000000e+01 7.8206563721e-09 5.1405255174e-06
1.7400000000e+01 5.5417794538e-09 5.1819838923e-06
1.7405000000e+01 3.4411302421e-09 5.2236764591e-06
1.7410000000e+01 1.8215050743e-09 5.2692506672e-06
1.7415000000e+01 9.7656538702e-10 5.3216135405e-06
1.7420000000e+01 1.2201130090e-09 5.3823509020e-06
1.7425000000e+01 2.7067215341e-09 5.4510354920e-06
1.7430000000e+01 5.1933771726e-09 5.5249257888e-06
1.7435000000e+01 8.0170825120e-09 5.5995333306e-06
1.7440000000e+01 1.0377876995e-08 5.6699182951e-06
1.7445000000e+01 1.1726335947e-08 5.7320475355e-06
1.7450000000e+01 1.1947093254e-08 5.7836006746e-06
1.7455000000e+01 1.1214498251e-08 5.8240969358e-06
1.7460000000e+01 9.7231882321e-09 5.8546933752e-06
1.7465000000e+01 7.6152240337e-09 5.8780166988e-06
1.7470000000e+01 5.1652096485e-09 5.8979353453e-06
1.7475000000e+01 2.9454511188e-09 5.9188937714e-06
1.7480000000e+01 1.6849999135e-09 5.9447428830e-06
1.7485000000e+01 1.8616208801e-09 5.9775226343e-06
1.7490000000e+01 3.3788771629e-09 6.0168298876e-06
1.7495000000e+01 5.6512898928e-09 6.0600914416e-06
1.7500000000e+01 8.0242668450e-09 6.1034709793e-06
1.7505000000e+01 1.0107062111e-08 6.1428050055e-06
1.7510000000e+01 1.1725899212e-08 6.1742475543e-06
1.7515000000e+01 1.2654392156e-08 6.1947811025e-06
1.7520000000e+01 1.2520593420e-08 6.2028181707e-06
1.7525000000e+01 1.1075335037e-08 6.1988027761e-06
1.7530000000e+01 8.5656993793e-09 6.1854088741e-06
1.7535000000e+01 5.7699769790e-09 6.1669612360e-06
1.7540000000e+01 3.5745885653e-09 6.1481819103e-06
1.7545000000e+01 2.4712686439e-09 6.1328770832e-06
1.7550000000e+01 2.4363140095e-09 6.1231527947e-06
1.7555000000e+01 3.2307513694e-09 6.1192587114e-06
1.7560000000e+01 4.7264408957e-09 6.1197719134e-06
1.7565000000e+01 6.8812102819e-09 6.1218422029e-06
1.7570000000e+01 9.4205151847e-09 6.1215117356e-06
1.7575000000e+01 1.1664918702e-08 6.1143772613e-06
1.7580000000e+01 1.2811664015e-08 6.0966995843e-06
1.7585000000e+01 1.2453343648e-08 6.0665619478e-06
1.7590000000e+01 1.0829612648e-08 6.0244650180e-06
1.7595000000e+01 8.5822836769e-09 5.9730728129e-06
1.7600000000e+01 6.2843734255e-09 5.9163309045e-06
1.7605000000e+01 4.2139681236e-09 5.8584778226e-06
1.7610000000e+01 2.5373034122e-09 5.8033344166e-06
1.7615000000e+01 1.5824310173e-09 5.7538150161e-06
1.7620000000e+01 1.7900631677e-09 5.7113993938e-06
1.7625000000e+01 3.3362493193e-09 5.6755927005e-06
1.7630000000e+01 5.8333125134e-09 5.6437610620e-06
1.7635000000e+01 8.4579808673e-09 5.6116911946e-06
1.7640000000e+01 1.0421988318e-08 5.5748054706e-06
1.7645000000e+01 1.1359613968e-08 5.5294992767e-06
1.7650000000e+01 1.1308794555e-08 5.4739652163e-06
1.7655000000e+01 1.0407792578e-08 5.4083105658e-06
1.7660000000e+01 8.7121808206e-09 5.3342953658e-06
1.7665000000e+01 6.3307018105e-09 5.2550384221e-06
1.7670000000e+01 3.6702253588e-09 5.1746819741e-06
1.7675000000e+01 1.4444024064e-09 5.0977595476e-06
1.7680000000e+01 3.4670750061e-10 5.0281373037e-06
1.7685000000e+01 6.5152356909e-10 4.9678509269e-06
1.7690000000e+01 2.1041545847e-09 4.9164861588e-06
1.7695000000e+01 4.1688122272e-09 4.8714773203e-06
1.7700000000e+01 6.3559305920e-09 4.8290592906e-06
1.7705000000e+01 8.3348902650e-09 4.7852800557e-06
1.7710000000e+01 9.8196444238e-09 4.7366963729e-06
1.7715000000e+01 1.0456367958e-08 4.6808140465e-06
1.7720000000e+01 9.9177543274e-09 4.6165579174e-06
1.7725000000e+01 8.1597151966e-09 4.5448086742e-06
1.7730000000e+01 5.5801764244e-09 4.4685890079e-06
1.7735000000e+01 2.8896035900e-09 4.3924653936e-06
1.7740000000e+01 7.8215960752e-10 4.3212732124e-06
1.7745000000e+01 -3.3692199281e-10 4.2587799704e-06
1.7750000000e+01 -3.9516289355e-10 4.2069052001e-06
1.7755000000e+01 4.9315349387e-10 4.1656626056e-06
1.7760000000e+01 2.1658466374e-09 4.1334762736e-06
1.7765000000e+01 4.3945389348e-09 4.1074666281e-06
1.7770000000e+01 6.7739309467e-09 4.0837470520e-06
1.7775000000e+01 8.7116397498e-09 4.0580779454e-06
1.7780000000e+01 9.6157702704e-09 4.0269693388e-06
1.7785000000e+01 9.1813401730e-09 3.9888247513e-06
1.7790000000e+01 7.5590304376e-09 3.9444956762e-06
1.7795000000e+01 5.2585056699e-09 3.8969161621e-06
1.7800000000e+01 2.8645217654e-09 3.8501097049e-06
1.7805000000e+01 8.1072312415e-10 3.8082034768e-06
1.7810000000e+01 -6.3150036178e-10 3.7747938774e-06
1.7815000000e+01 -1.2326896493e-09 3.7525046570e-06
1.7820000000e+01 -7.6461260505e-10 3.7424779880e-06
1.7825000000e+01 8.4930740656e-10 3.7438590371e-06
1.7830000000e+01 3.3170550643e-09 3.7536775391e-06
1.7835000000e+01 5.9605480435e-09 3.7675038962e-06
1.7840000000e+01 8.0042906596e-09 3.7807457251e-06
1.7845000000e+01 8.9580864139e-09 3.7899333925e-06
1.7850000000e+01 8.7764400552e-09 3.7934140134e-06
1.7855000000e+01 7.6972589442e-09 3.7913939699e-06
1.7860000000e+01 5.9713203318e-09 3.7856616837e-06
1.7865000000e+01 3.7841551471e-09 3.7792929861e-06
1.7870000000e+01 1.4290891243e-09 3.7762988394e-06
1.7875000000e+01 -5.3905646536e-10 3.7809279175e-06
1.7880000000e+01 -1.4553067614e-09 3.7965614907e-06
1.7885000000e+01 -9.4082056769e-10 3.8246353987e-06
1.7890000000e+01 8.2027428574e-10 3.8641838919e-06
1.7895000000e+01 3.2014134860e-09 3.9122274414e-06
1.7900000000e+01 5.5463475053e-09 3.9647152812e-06
1.7905000000e+01 7.4806484899e-09 4.0174955507e-06
