# Time  v_x_wake  v_y_wake
4.8255000000e+01 1.0249843975e-01 -4.6692597152e-03
4.8260000000e+01 1.0250234627e-01 -4.6551348062e-03
4.8265000000e+01 1.0251240320e-01 -4.6374030863e-03
4.8270000000e+01 1.0251585127e-01 -4.6231258413e-03
4.8275000000e+01 1.0252554165e-01 -4.6052620485e-03
4.8280000000e+01 1.0252850370e-01 -4.5908426725e-03
4.8285000000e+01 1.0253780472e-01 -4.5728505939e-03
4.8290000000e+01 1.0254028548e-01 -4.5583056624e-03
4.8295000000e+01 1.0254919203e-01 -4.5401051034e-03
4.8300000000e+01 1.0255122339e-01 -4.5254340536e-03
4.8305000000e+01 1.0255971573e-01 -4.5070086219e-03
4.8310000000e+01 1.0256125533e-01 -4.4921690524e-03
4.8315000000e+01 1.0256933363e-01 -4.4735707165e-03
4.8320000000e+01 1.0257038668e-01 -4.4585774687e-03
4.8325000000e+01 1.0257806454e-01 -4.4398014862e-03
4.8330000000e+01 1.0257865578e-01 -4.4247395267e-03
4.8335000000e+01 1.0258591819e-01 -4.4058273849e-03
4.8340000000e+01 1.0258601833e-01 -4.3907205662e-03
4.8345000000e+01 1.0259285812e-01 -4.3717073440e-03
4.8350000000e+01 1.0259248393e-01 -4.3565325624e-03
4.8355000000e+01 1.0259891939e-01 -4.3374153887e-03
4.8360000000e+01 1.0259805885e-01 -4.3221444868e-03
4.8365000000e+01 1.0260407810e-01 -4.3029167002e-03
4.8370000000e+01 1.0260270159e-01 -4.2875291346e-03
4.8375000000e+01 1.0260828671e-01 -4.2681425621e-03
4.8380000000e+01 1.0260643074e-01 -4.2526573607e-03
4.8385000000e+01 1.0261159527e-01 -4.2331560738e-03
4.8390000000e+01 1.0260925021e-01 -4.2176046309e-03
4.8395000000e+01 1.0261398152e-01 -4.1980541614e-03
4.8400000000e+01 1.0261113290e-01 -4.1824889443e-03
4.8405000000e+01 1.0261543229e-01 -4.1628936035e-03
4.8410000000e+01 1.0261210468e-01 -4.1473676278e-03
4.8415000000e+01 1.0261598932e-01 -4.1277760024e-03
4.8420000000e+01 1.0261216474e-01 -4.1122796619e-03
4.8425000000e+01 1.0261559434e-01 -4.0926679411e-03
4.8430000000e+01 1.0261127246e-01 -4.0771812616e-03
4.8435000000e+01 1.0261424614e-01 -4.0575123684e-03
4.8440000000e+01 1.0260943713e-01 -4.0420420202e-03
4.8445000000e+01 1.0261197790e-01 -4.0223595271e-03
4.8450000000e+01 1.0260665186e-01 -4.0069076671e-03
4.8455000000e+01 1.0260873974e-01 -3.9872409285e-03
4.8460000000e+01 1.0260289948e-01 -3.9718294945e-03
4.8465000000e+01 1.0260455751e-01 -3.9522577939e-03
4.8470000000e+01 1.0259822883e-01 -3.9369494736e-03
4.8475000000e+01 1.0259945053e-01 -3.9174906504e-03
4.8480000000e+01 1.0259263170e-01 -3.9023279254e-03
4.8485000000e+01 1.0259338577e-01 -3.8829253877e-03
4.8490000000e+01 1.0258607531e-01 -3.8678829420e-03
4.8495000000e+01 1.0258640077e-01 -3.8485716015e-03
4.8500000000e+01 1.0257860080e-01 -3.8336020773e-03
4.8505000000e+01 1.0257848836e-01 -3.8143594153e-03
4.8510000000e+01 1.0257019160e-01 -3.7994595167e-03
4.8515000000e+01 1.0256962181e-01 -3.7802540233e-03
4.8520000000e+01 1.0256084528e-01 -3.7654797653e-03
4.8525000000e+01 1.0255985388e-01 -3.7463755981e-03
4.8530000000e+01 1.0255061507e-01 -3.7317691790e-03
4.8535000000e+01 1.0254919527e-01 -3.7128087870e-03
4.8540000000e+01 1.0253947362e-01 -3.6983580500e-03
4.8545000000e+01 1.0253763395e-01 -3.6795924519e-03
4.8550000000e+01 1.0252744256e-01 -3.6653117466e-03
4.8555000000e+01 1.0252519766e-01 -3.6467164326e-03
4.8560000000e+01 1.0251455880e-01 -3.6326174038e-03
4.8565000000e+01 1.0251187691e-01 -3.6141213539e-03
4.8570000000e+01 1.0250076670e-01 -3.6001614817e-03
4.8575000000e+01 1.0249766560e-01 -3.5818116706e-03
4.8580000000e+01 1.0248609633e-01 -3.5679879404e-03
4.8585000000e+01 1.0248259955e-01 -3.5498114663e-03
4.8590000000e+01 1.0247058217e-01 -3.5361713672e-03
4.8595000000e+01 1.0246667178e-01 -3.5181805331e-03
4.8600000000e+01 1.0245419998e-01 -3.5047899565e-03
4.8605000000e+01 1.0244988453e-01 -3.4870334095e-03
4.8610000000e+01 1.0243699847e-01 -3.4739343328e-03
4.8615000000e+01 1.0243228567e-01 -3.4564117574e-03
4.8620000000e+01 1.0241897398e-01 -3.4435647734e-03
4.8625000000e+01 1.0241385851e-01 -3.4262803562e-03
4.8630000000e+01 1.0240009809e-01 -3.4136584722e-03
4.8635000000e+01 1.0239459549e-01 -3.3965907706e-03
4.8640000000e+01 1.0238042137e-01 -3.3841992808e-03
4.8645000000e+01 1.0237453603e-01 -3.3673360280e-03
4.8650000000e+01 1.0235993983e-01 -3.3551742041e-03
4.8655000000e+01 1.0235366214e-01 -3.3385780531e-03
4.8660000000e+01 1.0233865439e-01 -3.3267028479e-03
4.8665000000e+01 1.0233200480e-01 -3.3104020674e-03
4.8670000000e+01 1.0231661803e-01 -3.2988653964e-03
4.8675000000e+01 1.0230961527e-01 -3.2828872295e-03
4.8680000000e+01 1.0229382457e-01 -3.2716884509e-03
4.8685000000e+01 1.0228645968e-01 -3.2560485852e-03
4.8690000000e+01 1.0227028258e-01 -3.2451762537e-03
4.8695000000e+01 1.0226256849e-01 -3.2298303377e-03
4.8700000000e+01 1.0224602964e-01 -3.2192619196e-03
4.8705000000e+01 1.0223797045e-01 -3.2041959977e-03
4.8710000000e+01 1.0222105241e-01 -3.1939429088e-03
4.8715000000e+01 1.0221264242e-01 -3.1791647498e-03
4.8720000000e+01 1.0219537051e-01 -3.1692499344e-03
4.8725000000e+01 1.0218664837e-01 -3.1548172505e-03
4.8730000000e+01 1.0216903990e-01 -3.1452613285e-03
4.8735000000e+01 1.0216000776e-01 -3.1312380773e-03
4.8740000000e+01 1.0214206435e-01 -3.1220970544e-03
4.8745000000e+01 1.0213271184e-01 -3.1084555544e-03
4.8750000000e+01 1.0211446188e-01 -3.0997360258e-03
4.8755000000e+01 1.0210482966e-01 -3.0864763957e-03
4.8760000000e+01 1.0208626788e-01 -3.0781310371e-03
4.8765000000e+01 1.0207635283e-01 -3.0652574685e-03
4.8770000000e+01 1.0205747237e-01 -3.0572561850e-03
4.8775000000e+01 1.0204727530e-01 -3.0447330405e-03
4.8780000000e+01 1.0202811298e-01 -3.0370974303e-03
4.8785000000e+01 1.0201766127e-01 -3.0249405153e-03
4.8790000000e+01 1.0199823714e-01 -3.0177446302e-03
4.8795000000e+01 1.0198751636e-01 -3.0059807195e-03
4.8800000000e+01 1.0196783147e-01 -2.9992424036e-03
4.8805000000e+01 1.0195687512e-01 -2.9879285067e-03
4.8810000000e+01 1.0193694657e-01 -2.9816340818e-03
4.8815000000e+01 1.0192578679e-01 -2.9708020957e-03
4.8820000000e+01 1.0190562166e-01 -2.9649643737e-03
4.8825000000e+01 1.0189423132e-01 -2.9545418244e-03
4.8830000000e+01 1.0187383456e-01 -2.9491274988e-03
4.8835000000e+01 1.0186223847e-01 -2.9390992676e-03
4.8840000000e+01 1.0184163619e-01 -2.9340873698e-03
4.8845000000e+01 1.0182985373e-01 -2.9244834074e-03
4.8850000000e+01 1.0180904676e-01 -2.9198841850e-03
4.8855000000e+01 1.0179707494e-01 -2.9107138799e-03
4.8860000000e+01 1.0177606973e-01 -2.9065581929e-03
4.8865000000e+01 1.0176394523e-01 -2.8978665062e-03
4.8870000000e+01 1.0174278457e-01 -2.8942264844e-03
4.8875000000e+01 1.0173050815e-01 -2.8860217581e-03
4.8880000000e+01 1.0170919254e-01 -2.8828849146e-03
4.8885000000e+01 1.0169676241e-01 -2.8751533254e-03
4.8890000000e+01 1.0167529517e-01 -2.8724779610e-03
4.8895000000e+01 1.0166274407e-01 -2.8652062435e-03
4.8900000000e+01 1.0164115480e-01 -2.8629948736e-03
4.8905000000e+01 1.0162848146e-01 -2.8561401158e-03
4.8910000000e+01 1.0160676032e-01 -2.8543589469e-03
4.8915000000e+01 1.0159397175e-01 -2.8479437636e-03
4.8920000000e+01 1.0157214458e-01 -2.8466191945e-03
4.8925000000e+01 1.0155927261e-01 -2.8406955687e-03
4.8930000000e+01 1.0153737156e-01 -2.8398803433e-03
4.8935000000e+01 1.0152442598e-01 -2.8344645473e-03
4.8940000000e+01 1.0150243346e-01 -2.8341550637e-03
4.8945000000e+01 1.0148943036e-01 -2.8292677761e-03
4.8950000000e+01 1.0146737667e-01 -2.8294731896e-03
4.8955000000e+01 1.0145433572e-01 -2.8250932641e-03
4.8960000000e+01 1.0143224276e-01 -2.8257754893e-03
4.8965000000e+01 1.0141915431e-01 -2.8218492705e-03
4.8970000000e+01 1.0139701665e-01 -2.8229870698e-03
4.8975000000e+01 1.0138388761e-01 -2.8194928900e-03
4.8980000000e+01 1.0136174314e-01 -2.8211220624e-03
4.8985000000e+01 1.0134861043e-01 -2.8180844675e-03
4.8990000000e+01 1.0132645955e-01 -2.8201898182e-03
4.8995000000e+01 1.0131333452e-01 -2.8176686035e-03
4.9000000000e+01 1.0129117905e-01 -2.8202796078e-03
4.9005000000e+01 1.0127807342e-01 -2.8182945220e-03
4.9010000000e+01 1.0125595923e-01 -2.8214504246e-03
4.9015000000e+01 1.0124289571e-01 -2.8199718811e-03
4.9020000000e+01 1.0122081848e-01 -2.8236299725e-03
4.9025000000e+01 1.0120779156e-01 -2.8226366699e-03
4.9030000000e+01 1.0118575139e-01 -2.8267584201e-03
4.9035000000e+01 1.0117278214e-01 -2.8262352081e-03
4.9040000000e+01 1.0115080815e-01 -2.8307866048e-03
4.9045000000e+01 1.0113791935e-01 -2.8307188678e-03
4.9050000000e+01 1.0111601632e-01 -2.8357266795e-03
4.9055000000e+01 1.0110319285e-01 -2.8361142457e-03
4.9060000000e+01 1.0108138575e-01 -2.8416408745e-03
4.9065000000e+01 1.0106866076e-01 -2.8425200852e-03
4.9070000000e+01 1.0104697254e-01 -2.8485523075e-03
4.9075000000e+01 1.0103437109e-01 -2.8499570329e-03
4.9080000000e+01 1.0101279541e-01 -2.8564893387e-03
4.9085000000e+01 1.0100030360e-01 -2.8583840114e-03
4.9090000000e+01 1.0097885919e-01 -2.8654005846e-03
4.9095000000e+01 1.0096650456e-01 -2.8677326738e-03
4.9100000000e+01 1.0094521214e-01 -2.8751856871e-03
4.9105000000e+01 1.0093299865e-01 -2.8779416262e-03
4.9110000000e+01 1.0091185231e-01 -2.8858175120e-03
4.9115000000e+01 1.0089978416e-01 -2.8890127182e-03
4.9120000000e+01 1.0087879809e-01 -2.8973075261e-03
4.9125000000e+01 1.0086692070e-01 -2.9009728702e-03
4.9130000000e+01 1.0084612079e-01 -2.9097324974e-03
4.9135000000e+01 1.0083442636e-01 -2.9138779321e-03
4.9140000000e+01 1.0081381861e-01 -2.9231327089e-03
4.9145000000e+01 1.0080230824e-01 -2.9277475231e-03
4.9150000000e+01 1.0078191274e-01 -2.9374529770e-03
4.9155000000e+01 1.0077061698e-01 -2.9425129861e-03
4.9160000000e+01 1.0075044610e-01 -2.9526477726e-03
4.9165000000e+01 1.0073935486e-01 -2.9581043246e-03
4.9170000000e+01 1.0071939487e-01 -2.9686285131e-03
4.9175000000e+01 1.0070852668e-01 -2.9744630634e-03
4.9180000000e+01 1.0068880288e-01 -2.9853577875e-03
4.9185000000e+01 1.0067818175e-01 -2.9915969452e-03
4.9190000000e+01 1.0065871621e-01 -3.0029065074e-03
4.9195000000e+01 1.0064833273e-01 -3.0095689155e-03
4.9200000000e+01 1.0062912154e-01 -3.0213004591e-03
4.9205000000e+01 1.0061900090e-01 -3.0283946140e-03
4.9210000000e+01 1.0060007281e-01 -3.0405559750e-03
4.9215000000e+01 1.0059023253e-01 -3.0480774726e-03
4.9220000000e+01 1.0057158752e-01 -3.0606338515e-03
4.9225000000e+01 1.0056201699e-01 -3.0685408798e-03
4.9230000000e+01 1.0054364938e-01 -3.0814248929e-03
4.9235000000e+01 1.0053436293e-01 -3.0896684420e-03
4.9240000000e+01 1.0051630942e-01 -3.1028975648e-03
4.9245000000e+01 1.0050731827e-01 -3.1114629646e-03
4.9250000000e+01 1.0048957080e-01 -3.1250310886e-03
4.9255000000e+01 1.0048088026e-01 -3.1339428108e-03
4.9260000000e+01 1.0046344268e-01 -3.1478477913e-03
4.9265000000e+01 1.0045507708e-01 -3.1571439266e-03
4.9270000000e+01 1.0043798760e-01 -3.1714326764e-03
4.9275000000e+01 1.0042995117e-01 -3.1811037669e-03
4.9280000000e+01 1.0041319953e-01 -3.1957513483e-03
4.9285000000e+01 1.0040548411e-01 -3.2057483072e-03
4.9290000000e+01 1.0038907876e-01 -3.2207164103e-03
4.9295000000e+01 1.0038170741e-01 -3.2310210083e-03
4.9300000000e+01 1.0036566078e-01 -3.2462585910e-03
4.9305000000e+01 1.0035864300e-01 -3.2568543276e-03
4.9310000000e+01 1.0034293913e-01 -3.2723208201e-03
4.9315000000e+01 1.0033626576e-01 -3.2831835733e-03
4.9320000000e+01 1.0032093787e-01 -3.2989400655e-03
4.9325000000e+01 1.0031463017e-01 -3.3100901463e-03
4.9330000000e+01 1.0029969621e-01 -3.3261560038e-03
4.9335000000e+01 1.0029376071e-01 -3.3376157570e-03
4.9340000000e+01 1.0027920491e-01 -3.3539672425e-03
4.9345000000e+01 1.0027364194e-01 -3.3657319437e-03
4.9350000000e+01 1.0025948347e-01 -3.3823652406e-03
4.9355000000e+01 1.0025431626e-01 -3.3943975317e-03
4.9360000000e+01 1.0024055800e-01 -3.4112603929e-03
4.9365000000e+01 1.0023577068e-01 -3.4234947572e-03
4.9370000000e+01 1.0022240785e-01 -3.4405571265e-03
4.9375000000e+01 1.0021799945e-01 -3.4529857230e-03
4.9380000000e+01 1.0020505320e-01 -3.4702419240e-03
4.9385000000e+01 1.0020105591e-01 -3.4828908966e-03
4.9390000000e+01 1.0018852646e-01 -3.5003432203e-03
4.9395000000e+01 1.0018492936e-01 -3.5132178889e-03
4.9400000000e+01 1.0017281815e-01 -3.5309079837e-03
4.9405000000e+01 1.0016963165e-01 -3.5440257944e-03
4.9410000000e+01 1.0015795895e-01 -3.5619378427e-03
4.9415000000e+01 1.0015520001e-01 -3.5752785745e-03
4.9420000000e+01 1.0014396096e-01 -3.5933669948e-03
4.9425000000e+01 1.0014160683e-01 -3.6068749527e-03
4.9430000000e+01 1.0013079390e-01 -3.6251121095e-03
4.9435000000e+01 1.0012886262e-01 -3.6387556185e-03
4.9440000000e+01 1.0011849109e-01 -3.6571048475e-03
4.9445000000e+01 1.0011699086e-01 -3.6708672169e-03
4.9450000000e+01 1.0010706215e-01 -3.6893399170e-03
4.9455000000e+01 1.0010597486e-01 -3.7032412319e-03
4.9460000000e+01 1.0009649362e-01 -3.7218639868e-03
4.9465000000e+01 1.0009584528e-01 -3.7359267483e-03
4.9470000000e+01 1.0008683022e-01 -3.7547071918e-03
4.9475000000e+01 1.0008662404e-01 -3.7689209909e-03
4.9480000000e+01 1.0007805934e-01 -3.7878427195e-03
4.9485000000e+01 1.0007828603e-01 -3.8021947524e-03
4.9490000000e+01 1.0007016629e-01 -3.8211908832e-03
4.9495000000e+01 1.0007084147e-01 -3.8356339434e-03
4.9500000000e+01 1.0006318770e-01 -3.8546770850e-03
4.9505000000e+01 1.0006429470e-01 -3.8691616814e-03
4.9510000000e+01 1.0005709434e-01 -3.8882572121e-03
4.9515000000e+01 1.0005863075e-01 -3.9027870142e-03
4.9520000000e+01 1.0005188929e-01 -3.9219287653e-03
4.9525000000e+01 1.0005388062e-01 -3.9365325342e-03
4.9530000000e+01 1.0004761339e-01 -3.9557463522e-03
4.9535000000e+01 1.0005005074e-01 -3.9704466878e-03
4.9540000000e+01 1.0004424091e-01 -3.9897360824e-03
4.9545000000e+01 1.0004711763e-01 -4.0044999580e-03
4.9550000000e+01 1.0004178142e-01 -4.0238429403e-03
4.9555000000e+01 1.0004510471e-01 -4.0386206975e-03
4.9560000000e+01 1.0004024173e-01 -4.0579769649e-03
4.9565000000e+01 1.0004400143e-01 -4.0727521024e-03
4.9570000000e+01 1.0003958255e-01 -4.0920537485e-03
4.9575000000e+01 1.0004378102e-01 -4.1068025647e-03
4.9580000000e+01 1.0003982804e-01 -4.1260600359e-03
4.9585000000e+01 1.0004447497e-01 -4.1407871678e-03
4.9590000000e+01 1.0004098934e-01 -4.1600395782e-03
4.9595000000e+01 1.0004607364e-01 -4.1747691041e-03
4.9600000000e+01 1.0004304140e-01 -4.1940094976e-03
4.9605000000e+01 1.0004856768e-01 -4.2087448275e-03
4.9610000000e+01 1.0004600654e-01 -4.2279717488e-03
4.9615000000e+01 1.0005198338e-01 -4.2427029886e-03
4.9620000000e+01 1.0004987632e-01 -4.2618801137e-03
4.9625000000e+01 1.0005627893e-01 -4.2765394044e-03
4.9630000000e+01 1.0005461958e-01 -4.2956240238e-03
4.9635000000e+01 1.0006144405e-01 -4.3101641233e-03
4.9640000000e+01 1.0006024922e-01 -4.3291460782e-03
4.9645000000e+01 1.0006750468e-01 -4.3435868277e-03
4.9650000000e+01 1.0006675302e-01 -4.3624497871e-03
4.9655000000e+01 1.0007442633e-01 -4.3767955228e-03
4.9660000000e+01 1.0007411688e-01 -4.3955653516e-03
4.9665000000e+01 1.0008222201e-01 -4.4098429541e-03
4.9670000000e+01 1.0008236613e-01 -4.4285400046e-03
4.9675000000e+01 1.0009090213e-01 -4.4427546759e-03
4.9680000000e+01 1.0009148167e-01 -4.4613390834e-03
4.9685000000e+01 1.0010041983e-01 -4.4754350739e-03
4.9690000000e+01 1.0010143506e-01 -4.4938762849e-03
4.9695000000e+01 1.0011078646e-01 -4.5078234010e-03
4.9700000000e+01 1.0011223554e-01 -4.5260863727e-03
4.9705000000e+01 1.0012199241e-01 -4.5398490086e-03
4.9710000000e+01 1.0012385551e-01 -4.5579089692e-03
4.9715000000e+01 1.0013400077e-01 -4.5714858316e-03
4.9720000000e+01 1.0013628528e-01 -4.5893682843e-03
4.9725000000e+01 1.0014683708e-01 -4.6028025249e-03
4.9730000000e+01 1.0014954914e-01 -4.6205305285e-03
4.9735000000e+01 1.0016048997e-01 -4.6338080434e-03
4.9740000000e+01 1.0016361173e-01 -4.6513832068e-03
4.9745000000e+01 1.0017493236e-01 -4.6644976323e-03
4.9750000000e+01 1.0017846001e-01 -4.6818850060e-03
4.9755000000e+01 1.0019017401e-01 -4.6948192693e-03
4.9760000000e+01 1.0019410127e-01 -4.7119595225e-03
4.9765000000e+01 1.0020617834e-01 -4.7246497515e-03
4.9770000000e+01 1.0021048710e-01 -4.7415244308e-03
4.9775000000e+01 1.0022292164e-01 -4.7539613277e-03
4.9780000000e+01 1.0022761853e-01 -4.7705791450e-03
4.9785000000e+01 1.0024042240e-01 -4.7827765863e-03
4.9790000000e+01 1.0024550272e-01 -4.7991466168e-03
4.9795000000e+01 1.0025865628e-01 -4.8111294181e-03
4.9800000000e+01 1.0026410160e-01 -4.8272678734e-03
4.9805000000e+01 1.0027760668e-01 -4.8390529058e-03
4.9810000000e+01 1.0028343021e-01 -4.8549632975e-03
4.9815000000e+01 1.0029727870e-01 -4.8664953430e-03
4.9820000000e+01 1.0030346828e-01 -4.8821473304e-03
4.9825000000e+01 1.0031763441e-01 -4.8933915231e-03
4.9830000000e+01 1.0032416260e-01 -4.9087300964e-03
4.9835000000e+01 1.0033865437e-01 -4.9196763299e-03
4.9840000000e+01 1.0034552806e-01 -4.9346733803e-03
4.9845000000e+01 1.0036034051e-01 -4.9453058427e-03
4.9850000000e+01 1.0036754482e-01 -4.9599834227e-03
4.9855000000e+01 1.0038265772e-01 -4.9703267477e-03
4.9860000000e+01 1.0039018689e-01 -4.9847156037e-03
4.9865000000e+01 1.0040560479e-01 -4.9947857378e-03
4.9870000000e+01 1.0041347179e-01 -5.0088922659e-03
4.9875000000e+01 1.0042918719e-01 -5.0186918539e-03
4.9880000000e+01 1.0043736087e-01 -5.0324910286e-03
4.9885000000e+01 1.0045335500e-01 -5.0419948997e-03
4.9890000000e+01 1.0046182617e-01 -5.0554504664e-03
4.9895000000e+01 1.0047809709e-01 -5.0645969369e-03
4.9900000000e+01 1.0048687072e-01 -5.0776832239e-03
4.9905000000e+01 1.0050340391e-01 -5.0864628148e-03
4.9910000000e+01 1.0051245174e-01 -5.0991675069e-03
4.9915000000e+01 1.0052923204e-01 -5.1075917051e-03
4.9920000000e+01 1.0053855861e-01 -5.1199347791e-03
4.9925000000e+01 1.0055559565e-01 -5.1280215904e-03
4.9930000000e+01 1.0056520036e-01 -5.1400357009e-03
4.9935000000e+01 1.0058248221e-01 -5.1478158209e-03
4.9940000000e+01 1.0059233927e-01 -5.1594961454e-03
4.9945000000e+01 1.0060984615e-01 -5.1669449756e-03
4.9950000000e+01 1.0061996111e-01 -5.1782616464e-03
4.9955000000e+01 1.0063769504e-01 -5.1853481093e-03
4.9960000000e+01 1.0064805307e-01 -5.1962681174e-03
4.9965000000e+01 1.0066599236e-01 -5.2029611578e-03
4.9970000000e+01 1.0067656775e-01 -5.2134563612e-03
4.9975000000e+01 1.0069470036e-01 -5.2197322413e-03
4.9980000000e+01 1.0070550075e-01 -5.2298093535e-03
4.9985000000e+01 1.0072383542e-01 -5.2357102174e-03
4.9990000000e+01 1.0073485167e-01 -5.2454019795e-03
4.9995000000e+01 1.0075336232e-01 -5.2509414137e-03
5.0000000000e+01 1.0076458251e-01 -5.2602716982e-03
5.0005000000e+01 1.0078326359e-01 -5.2654431322e-03
5.0010000000e+01 1.0079468848e-01 -5.2744094819e-03
5.0015000000e+01 1.0081354554e-01 -5.2792193056e-03
5.0020000000e+01 1.0082515020e-01 -5.2877769545e-03
5.0025000000e+01 1.0084415126e-01 -5.2921761861e-03
5.0030000000e+01 1.0085591925e-01 -5.3002822698e-03
5.0035000000e+01 1.0087506018e-01 -5.3042455856e-03
5.0040000000e+01 1.0088699678e-01 -5.3119083688e-03
5.0045000000e+01 1.0090627229e-01 -5.3154430397e-03
5.0050000000e+01 1.0091836152e-01 -5.3226789621e-03
5.0055000000e+01 1.0093774868e-01 -5.3257998224e-03
5.0060000000e+01 1.0094997747e-01 -5.3326232057e-03
5.0065000000e+01 1.0096948948e-01 -5.3353842101e-03
5.0070000000e+01 1.0098186019e-01 -5.3418179343e-03
5.0075000000e+01 1.0100148247e-01 -5.3442052822e-03
5.0080000000e+01 1.0101397586e-01 -5.3502371140e-03
5.0085000000e+01 1.0103367821e-01 -5.3522002059e-03
5.0090000000e+01 1.0104628122e-01 -5.3577975421e-03
5.0095000000e+01 1.0106606870e-01 -5.3593271677e-03
5.0100000000e+01 1.0107877854e-01 -5.3644624388e-03
5.0105000000e+01 1.0109863241e-01 -5.3655354401e-03
5.0110000000e+01 1.0111142427e-01 -5.3701986562e-03
5.0115000000e+01 1.0113132899e-01 -5.3708298792e-03
5.0120000000e+01 1.0114420177e-01 -5.3750634282e-03
5.0125000000e+01 1.0116416394e-01 -5.3752908438e-03
5.0130000000e+01 1.0117712189e-01 -5.3791268706e-03
5.0135000000e+01 1.0119712152e-01 -5.3789589443e-03
5.0140000000e+01 1.0121013449e-01 -5.3823827479e-03
5.0145000000e+01 1.0123016208e-01 -5.3818289178e-03
5.0150000000e+01 1.0124322443e-01 -5.3848257820e-03
5.0155000000e+01 1.0126327808e-01 -5.3838474948e-03
5.0160000000e+01 1.0127638173e-01 -5.3863859069e-03
5.0165000000e+01 1.0129643304e-01 -5.3849410314e-03
5.0170000000e+01 1.0130955085e-01 -5.3870009007e-03
5.0175000000e+01 1.0132958917e-01 -5.3851027082e-03
5.0180000000e+01 1.0134272938e-01 -5.3867083467e-03
5.0185000000e+01 1.0136275603e-01 -5.3843734928e-03
5.0190000000e+01 1.0137590724e-01 -5.3855506855e-03
5.0195000000e+01 1.0139590527e-01 -5.3828122763e-03
5.0200000000e+01 1.0140904380e-01 -5.3835870608e-03
5.0205000000e+01 1.0142900736e-01 -5.3804632409e-03
5.0210000000e+01 1.0144214110e-01 -5.3808334244e-03
5.0215000000e+01 1.0146206251e-01 -5.3772985387e-03
5.0220000000e+01 1.0147516880e-01 -5.3772256425e-03
5.0225000000e+01 1.0149501995e-01 -5.3732525837e-03
5.0230000000e+01 1.0150807798e-01 -5.3727180784e-03
5.0235000000e+01 1.0152785307e-01 -5.3682821169e-03
5.0240000000e+01 1.0154086601e-01 -5.3672777598e-03
5.0245000000e+01 1.0156056425e-01 -5.3623965437e-03
5.0250000000e+01 1.0157350779e-01 -5.3609369232e-03
5.0255000000e+01 1.0159310726e-01 -5.3556521837e-03
5.0260000000e+01 1.0160597712e-01 -5.3537825627e-03
5.0265000000e+01 1.0162547613e-01 -5.3481051525e-03
5.0270000000e+01 1.0163827723e-01 -5.3458453816e-03
5.0275000000e+01 1.0165766720e-01 -5.3397801318e-03
5.0280000000e+01 1.0167037008e-01 -5.3371168803e-03
5.0285000000e+01 1.0168962414e-01 -5.3306428013e-03
5.0290000000e+01 1.0170221844e-01 -5.3275384814e-03
5.0295000000e+01 1.0172133664e-01 -5.3206249000e-03
5.0300000000e+01 1.0173381767e-01 -5.3170578950e-03
5.0305000000e+01 1.0175278341e-01 -5.3097012204e-03
5.0310000000e+01 1.0176512928e-01 -5.3056934042e-03
5.0315000000e+01 1.0178392198e-01 -5.2979045938e-03
5.0320000000e+01 1.0179613077e-01 -5.2934776469e-03
5.0325000000e+01 1.0181476478e-01 -5.2853085435e-03
5.0330000000e+01 1.0182682904e-01 -5.2804875224e-03
5.0335000000e+01 1.0184528719e-01 -5.2719697423e-03
5.0340000000e+01 1.0185718604e-01 -5.2667688110e-03
5.0345000000e+01 1.0187544658e-01 -5.2578718070e-03
5.0350000000e+01 1.0188717889e-01 -5.2522725016e-03
5.0355000000e+01 1.0190524246e-01 -5.2429748969e-03
5.0360000000e+01 1.0191679637e-01 -5.2369570665e-03
5.0365000000e+01 1.0193463590e-01 -5.2272394919e-03
5.0370000000e+01 1.0194598606e-01 -5.2207808013e-03
5.0375000000e+01 1.0196359547e-01 -5.2106460682e-03
5.0380000000e+01 1.0197474228e-01 -5.2037664648e-03
5.0385000000e+01 1.0199212713e-01 -5.1932560503e-03
5.0390000000e+01 1.0200306561e-01 -5.1860104988e-03
5.0395000000e+01 1.0202019968e-01 -5.1751461858e-03
5.0400000000e+01 1.0203091244e-01 -5.1675462315e-03
5.0405000000e+01 1.0204779458e-01 -5.1563491314e-03
5.0410000000e+01 1.0205828201e-01 -5.1483949028e-03
5.0415000000e+01 1.0207490829e-01 -5.1368608115e-03
5.0420000000e+01 1.0208515184e-01 -5.1285332068e-03
5.0425000000e+01 1.0210149394e-01 -5.1166181820e-03
5.0430000000e+01 1.0211147186e-01 -5.1078823583e-03
5.0435000000e+01 1.0212752890e-01 -5.0955845181e-03
5.0440000000e+01 1.0213724834e-01 -5.0864585402e-03
5.0445000000e+01 1.0215301209e-01 -5.0737985599e-03
5.0450000000e+01 1.0216245802e-01 -5.0643084269e-03
5.0455000000e+01 1.0217791109e-01 -5.0513127053e-03
5.0460000000e+01 1.0218707202e-01 -5.0414938124e-03
5.0465000000e+01 1.0220222098e-01 -5.0282047089e-03
5.0470000000e+01 1.0221110429e-01 -5.0180928660e-03
5.0475000000e+01 1.0222593711e-01 -5.0045116023e-03
5.0480000000e+01 1.0223451778e-01 -4.9940777514e-03
5.0485000000e+01 1.0224901315e-01 -4.9801816267e-03
5.0490000000e+01 1.0225728132e-01 -4.9694072694e-03
5.0495000000e+01 1.0227143892e-01 -4.9551798947e-03
5.0500000000e+01 1.0227939539e-01 -4.9440625954e-03
5.0505000000e+01 1.0229320411e-01 -4.9294983284e-03
